snapshot_id,website_id,snapshot_version,snapshot_timestamp_iso,version_count_at_snapshot,latest_release_version,stale_eligible,split
SNAP-W148-V01,W148,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W148-V02,W148,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W148-V03,W148,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W148-V04,W148,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W148-V05,W148,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W148-V06,W148,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W148-V07,W148,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W148-V08,W148,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W148-V09,W148,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W149-V01,W149,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W149-V02,W149,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W149-V03,W149,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W149-V04,W149,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W149-V05,W149,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W149-V06,W149,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W149-V07,W149,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W149-V08,W149,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W149-V09,W149,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W150-V01,W150,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W150-V02,W150,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W150-V03,W150,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W150-V04,W150,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W150-V05,W150,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W150-V06,W150,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W150-V07,W150,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W150-V08,W150,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W150-V09,W150,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W151-V01,W151,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W151-V02,W151,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W151-V03,W151,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W151-V04,W151,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W151-V05,W151,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W151-V06,W151,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W151-V07,W151,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W151-V08,W151,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W151-V09,W151,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W152-V01,W152,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W152-V02,W152,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W152-V03,W152,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W152-V04,W152,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W152-V05,W152,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W152-V06,W152,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W152-V07,W152,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W152-V08,W152,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W152-V09,W152,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W153-V01,W153,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W153-V02,W153,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W153-V03,W153,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W153-V04,W153,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W153-V05,W153,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W153-V06,W153,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W153-V07,W153,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W153-V08,W153,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W153-V09,W153,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W154-V01,W154,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W154-V02,W154,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W154-V03,W154,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W154-V04,W154,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W154-V05,W154,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W154-V06,W154,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W154-V07,W154,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W154-V08,W154,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W154-V09,W154,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W155-V01,W155,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W155-V02,W155,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W155-V03,W155,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W155-V04,W155,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W155-V05,W155,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W155-V06,W155,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W155-V07,W155,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W155-V08,W155,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W155-V09,W155,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W156-V01,W156,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W156-V02,W156,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W156-V03,W156,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W156-V04,W156,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W156-V05,W156,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W156-V06,W156,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W156-V07,W156,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W156-V08,W156,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W156-V09,W156,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W157-V01,W157,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W157-V02,W157,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W157-V03,W157,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W157-V04,W157,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W157-V05,W157,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W157-V06,W157,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W157-V07,W157,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W157-V08,W157,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W157-V09,W157,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W158-V01,W158,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W158-V02,W158,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W158-V03,W158,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W158-V04,W158,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W158-V05,W158,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W158-V06,W158,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W158-V07,W158,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W158-V08,W158,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W158-V09,W158,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W159-V01,W159,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W159-V02,W159,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W159-V03,W159,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W159-V04,W159,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W159-V05,W159,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W159-V06,W159,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W159-V07,W159,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W159-V08,W159,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W159-V09,W159,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W160-V01,W160,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W160-V02,W160,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W160-V03,W160,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W160-V04,W160,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W160-V05,W160,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W160-V06,W160,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W160-V07,W160,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W160-V08,W160,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W160-V09,W160,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W161-V01,W161,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W161-V02,W161,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W161-V03,W161,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W161-V04,W161,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W161-V05,W161,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W161-V06,W161,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W161-V07,W161,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W161-V08,W161,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W161-V09,W161,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W162-V01,W162,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W162-V02,W162,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W162-V03,W162,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W162-V04,W162,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W162-V05,W162,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W162-V06,W162,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W162-V07,W162,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W162-V08,W162,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W162-V09,W162,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W163-V01,W163,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W163-V02,W163,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W163-V03,W163,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W163-V04,W163,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W163-V05,W163,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W163-V06,W163,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W163-V07,W163,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W163-V08,W163,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W163-V09,W163,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W164-V01,W164,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W164-V02,W164,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W164-V03,W164,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W164-V04,W164,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W164-V05,W164,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W164-V06,W164,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W164-V07,W164,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W164-V08,W164,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W164-V09,W164,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W165-V01,W165,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W165-V02,W165,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W165-V03,W165,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W165-V04,W165,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W165-V05,W165,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W165-V06,W165,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W165-V07,W165,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W165-V08,W165,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W165-V09,W165,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W166-V01,W166,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W166-V02,W166,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W166-V03,W166,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W166-V04,W166,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W166-V05,W166,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W166-V06,W166,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W166-V07,W166,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W166-V08,W166,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W166-V09,W166,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W167-V01,W167,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W167-V02,W167,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W167-V03,W167,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W167-V04,W167,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W167-V05,W167,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W167-V06,W167,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W167-V07,W167,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W167-V08,W167,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W167-V09,W167,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W168-V01,W168,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W168-V02,W168,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W168-V03,W168,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W168-V04,W168,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W168-V05,W168,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W168-V06,W168,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W168-V07,W168,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W168-V08,W168,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W168-V09,W168,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W169-V01,W169,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W169-V02,W169,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W169-V03,W169,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W169-V04,W169,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W169-V05,W169,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W169-V06,W169,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W169-V07,W169,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W169-V08,W169,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W169-V09,W169,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W170-V01,W170,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W170-V02,W170,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W170-V03,W170,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W170-V04,W170,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W170-V05,W170,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W170-V06,W170,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W170-V07,W170,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W170-V08,W170,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W170-V09,W170,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W171-V01,W171,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W171-V02,W171,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W171-V03,W171,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W171-V04,W171,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W171-V05,W171,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W171-V06,W171,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W171-V07,W171,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W171-V08,W171,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W171-V09,W171,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W172-V01,W172,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W172-V02,W172,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W172-V03,W172,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W172-V04,W172,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W172-V05,W172,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W172-V06,W172,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W172-V07,W172,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W172-V08,W172,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W172-V09,W172,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W173-V01,W173,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W173-V02,W173,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W173-V03,W173,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W173-V04,W173,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W173-V05,W173,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W173-V06,W173,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W173-V07,W173,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W173-V08,W173,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W173-V09,W173,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W174-V01,W174,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W174-V02,W174,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W174-V03,W174,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W174-V04,W174,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W174-V05,W174,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W174-V06,W174,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W174-V07,W174,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W174-V08,W174,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W174-V09,W174,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W175-V01,W175,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W175-V02,W175,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W175-V03,W175,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W175-V04,W175,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W175-V05,W175,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W175-V06,W175,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W175-V07,W175,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W175-V08,W175,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W175-V09,W175,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W176-V01,W176,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W176-V02,W176,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W176-V03,W176,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W176-V04,W176,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W176-V05,W176,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W176-V06,W176,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W176-V07,W176,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W176-V08,W176,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W176-V09,W176,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W177-V01,W177,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W177-V02,W177,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W177-V03,W177,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W177-V04,W177,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W177-V05,W177,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W177-V06,W177,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W177-V07,W177,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W177-V08,W177,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W177-V09,W177,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W178-V01,W178,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W178-V02,W178,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W178-V03,W178,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W178-V04,W178,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W178-V05,W178,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W178-V06,W178,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W178-V07,W178,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W178-V08,W178,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W178-V09,W178,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W179-V01,W179,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W179-V02,W179,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W179-V03,W179,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W179-V04,W179,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W179-V05,W179,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W179-V06,W179,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W179-V07,W179,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W179-V08,W179,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W179-V09,W179,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W180-V01,W180,V01,2026-01-01T00:00:00Z,1,V10,yes,validation
SNAP-W180-V02,W180,V02,2026-01-08T00:00:00Z,2,V10,yes,validation
SNAP-W180-V03,W180,V03,2026-01-15T00:00:00Z,3,V10,yes,validation
SNAP-W180-V04,W180,V04,2026-01-22T00:00:00Z,4,V10,yes,validation
SNAP-W180-V05,W180,V05,2026-01-29T00:00:00Z,5,V10,yes,validation
SNAP-W180-V06,W180,V06,2026-02-05T00:00:00Z,6,V10,yes,validation
SNAP-W180-V07,W180,V07,2026-02-12T00:00:00Z,7,V10,yes,validation
SNAP-W180-V08,W180,V08,2026-02-19T00:00:00Z,8,V10,yes,validation
SNAP-W180-V09,W180,V09,2026-02-26T00:00:00Z,9,V10,yes,validation
SNAP-W181-V01,W181,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W181-V02,W181,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W181-V03,W181,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W181-V04,W181,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W181-V05,W181,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W181-V06,W181,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W181-V07,W181,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W181-V08,W181,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W181-V09,W181,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W182-V01,W182,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W182-V02,W182,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W182-V03,W182,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W182-V04,W182,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W182-V05,W182,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W182-V06,W182,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W182-V07,W182,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W182-V08,W182,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W182-V09,W182,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W183-V01,W183,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W183-V02,W183,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W183-V03,W183,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W183-V04,W183,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W183-V05,W183,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W183-V06,W183,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W183-V07,W183,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W183-V08,W183,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W183-V09,W183,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W184-V01,W184,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W184-V02,W184,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W184-V03,W184,V03,2026-01-15T00:00:00Z,3,V10,yes,test
