replacement_id,stale_test_id,website_id,page_id,snapshot_version,required_version,snapshot_chunk_ids,required_chunk_ids,chunk_replacement_plan_json,any_embedding_update_required,selective_replace_instruction,split
REP-ST0005-P06,ST0005,W005,P06,V06,V08,"W005_V06_P06_C1,W005_V06_P06_C2","W005_V08_P06_C1,W005_V08_P06_C2","[{""from_chunk_id"": ""W005_V06_P06_C1"", ""to_chunk_id"": ""W005_V08_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W005_V06_P06_C2"", ""to_chunk_id"": ""W005_V08_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W005_V06_P06_C1,W005_V06_P06_C2 with embeddings of W005_V08_P06_C1,W005_V08_P06_C2 for W005 P06 V06->V08.",train
REP-ST0005-P07,ST0005,W005,P07,V06,V08,"W005_V06_P07_C1,W005_V06_P07_C2","W005_V08_P07_C1,W005_V08_P07_C2","[{""from_chunk_id"": ""W005_V06_P07_C1"", ""to_chunk_id"": ""W005_V08_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W005_V06_P07_C2"", ""to_chunk_id"": ""W005_V08_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W005_V06_P07_C1,W005_V06_P07_C2 with embeddings of W005_V08_P07_C1,W005_V08_P07_C2 for W005 P07 V06->V08.",train
REP-ST0005-P08,ST0005,W005,P08,V06,V08,"W005_V06_P08_C1,W005_V06_P08_C2","W005_V08_P08_C1,W005_V08_P08_C2","[{""from_chunk_id"": ""W005_V06_P08_C1"", ""to_chunk_id"": ""W005_V08_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W005_V06_P08_C2"", ""to_chunk_id"": ""W005_V08_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W005_V06_P08_C1,W005_V06_P08_C2 with embeddings of W005_V08_P08_C1,W005_V08_P08_C2 for W005 P08 V06->V08.",train
REP-ST0005-P09,ST0005,W005,P09,V06,V08,"W005_V06_P09_C1,W005_V06_P09_C2","W005_V08_P09_C1,W005_V08_P09_C2","[{""from_chunk_id"": ""W005_V06_P09_C1"", ""to_chunk_id"": ""W005_V08_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W005_V06_P09_C2"", ""to_chunk_id"": ""W005_V08_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W005_V06_P09_C1,W005_V06_P09_C2 with embeddings of W005_V08_P09_C1,W005_V08_P09_C2 for W005 P09 V06->V08.",train
REP-ST0005-P10,ST0005,W005,P10,V06,V08,"W005_V06_P10_C1,W005_V06_P10_C2","W005_V08_P10_C1,W005_V08_P10_C2","[{""from_chunk_id"": ""W005_V06_P10_C1"", ""to_chunk_id"": ""W005_V08_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W005_V06_P10_C2"", ""to_chunk_id"": ""W005_V08_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W005_V06_P10_C1,W005_V06_P10_C2 with embeddings of W005_V08_P10_C1,W005_V08_P10_C2 for W005 P10 V06->V08.",train
REP-ST0006-P01,ST0006,W006,P01,V07,V09,"W006_V07_P01_C1,W006_V07_P01_C2","W006_V09_P01_C1,W006_V09_P01_C2","[{""from_chunk_id"": ""W006_V07_P01_C1"", ""to_chunk_id"": ""W006_V09_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W006_V07_P01_C2"", ""to_chunk_id"": ""W006_V09_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W006_V07_P01_C1,W006_V07_P01_C2 with embeddings of W006_V09_P01_C1,W006_V09_P01_C2 for W006 P01 V07->V09.",train
REP-ST0006-P02,ST0006,W006,P02,V07,V09,"W006_V07_P02_C1,W006_V07_P02_C2","W006_V09_P02_C1,W006_V09_P02_C2","[{""from_chunk_id"": ""W006_V07_P02_C1"", ""to_chunk_id"": ""W006_V09_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W006_V07_P02_C2"", ""to_chunk_id"": ""W006_V09_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W006_V07_P02_C1,W006_V07_P02_C2 with embeddings of W006_V09_P02_C1,W006_V09_P02_C2 for W006 P02 V07->V09.",train
REP-ST0006-P03,ST0006,W006,P03,V07,V09,"W006_V07_P03_C1,W006_V07_P03_C2","W006_V09_P03_C1,W006_V09_P03_C2","[{""from_chunk_id"": ""W006_V07_P03_C1"", ""to_chunk_id"": ""W006_V09_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W006_V07_P03_C2"", ""to_chunk_id"": ""W006_V09_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W006_V07_P03_C1,W006_V07_P03_C2 with embeddings of W006_V09_P03_C1,W006_V09_P03_C2 for W006 P03 V07->V09.",train
REP-ST0006-P04,ST0006,W006,P04,V07,V09,"W006_V07_P04_C1,W006_V07_P04_C2","W006_V09_P04_C1,W006_V09_P04_C2","[{""from_chunk_id"": ""W006_V07_P04_C1"", ""to_chunk_id"": ""W006_V09_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W006_V07_P04_C2"", ""to_chunk_id"": ""W006_V09_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W006_V07_P04_C1,W006_V07_P04_C2 with embeddings of W006_V09_P04_C1,W006_V09_P04_C2 for W006 P04 V07->V09.",train
REP-ST0006-P05,ST0006,W006,P05,V07,V09,"W006_V07_P05_C1,W006_V07_P05_C2","W006_V09_P05_C1,W006_V09_P05_C2","[{""from_chunk_id"": ""W006_V07_P05_C1"", ""to_chunk_id"": ""W006_V09_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W006_V07_P05_C2"", ""to_chunk_id"": ""W006_V09_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W006_V07_P05_C1,W006_V07_P05_C2 with embeddings of W006_V09_P05_C1,W006_V09_P05_C2 for W006 P05 V07->V09.",train
REP-ST0006-P06,ST0006,W006,P06,V07,V09,"W006_V07_P06_C1,W006_V07_P06_C2","W006_V09_P06_C1,W006_V09_P06_C2","[{""from_chunk_id"": ""W006_V07_P06_C1"", ""to_chunk_id"": ""W006_V09_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W006_V07_P06_C2"", ""to_chunk_id"": ""W006_V09_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W006_V07_P06_C1,W006_V07_P06_C2 with embeddings of W006_V09_P06_C1,W006_V09_P06_C2 for W006 P06 V07->V09.",train
REP-ST0006-P07,ST0006,W006,P07,V07,V09,"W006_V07_P07_C1,W006_V07_P07_C2","W006_V09_P07_C1,W006_V09_P07_C2","[{""from_chunk_id"": ""W006_V07_P07_C1"", ""to_chunk_id"": ""W006_V09_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W006_V07_P07_C2"", ""to_chunk_id"": ""W006_V09_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W006_V07_P07_C1,W006_V07_P07_C2 with embeddings of W006_V09_P07_C1,W006_V09_P07_C2 for W006 P07 V07->V09.",train
REP-ST0006-P08,ST0006,W006,P08,V07,V09,"W006_V07_P08_C1,W006_V07_P08_C2","W006_V09_P08_C1,W006_V09_P08_C2","[{""from_chunk_id"": ""W006_V07_P08_C1"", ""to_chunk_id"": ""W006_V09_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W006_V07_P08_C2"", ""to_chunk_id"": ""W006_V09_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W006_V07_P08_C1,W006_V07_P08_C2 with embeddings of W006_V09_P08_C1,W006_V09_P08_C2 for W006 P08 V07->V09.",train
REP-ST0006-P09,ST0006,W006,P09,V07,V09,"W006_V07_P09_C1,W006_V07_P09_C2","W006_V09_P09_C1,W006_V09_P09_C2","[{""from_chunk_id"": ""W006_V07_P09_C1"", ""to_chunk_id"": ""W006_V09_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W006_V07_P09_C2"", ""to_chunk_id"": ""W006_V09_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W006_V07_P09_C1,W006_V07_P09_C2 with embeddings of W006_V09_P09_C1,W006_V09_P09_C2 for W006 P09 V07->V09.",train
REP-ST0006-P10,ST0006,W006,P10,V07,V09,"W006_V07_P10_C1,W006_V07_P10_C2","W006_V09_P10_C1,W006_V09_P10_C2","[{""from_chunk_id"": ""W006_V07_P10_C1"", ""to_chunk_id"": ""W006_V09_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W006_V07_P10_C2"", ""to_chunk_id"": ""W006_V09_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W006_V07_P10_C1,W006_V07_P10_C2 with embeddings of W006_V09_P10_C1,W006_V09_P10_C2 for W006 P10 V07->V09.",train
REP-ST0007-P01,ST0007,W007,P01,V01,V03,"W007_V01_P01_C1,W007_V01_P01_C2","W007_V03_P01_C1,W007_V03_P01_C2","[{""from_chunk_id"": ""W007_V01_P01_C1"", ""to_chunk_id"": ""W007_V03_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W007_V01_P01_C2"", ""to_chunk_id"": ""W007_V03_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W007_V01_P01_C1,W007_V01_P01_C2 with embeddings of W007_V03_P01_C1,W007_V03_P01_C2 for W007 P01 V01->V03.",train
REP-ST0007-P02,ST0007,W007,P02,V01,V03,"W007_V01_P02_C1,W007_V01_P02_C2","W007_V03_P02_C1,W007_V03_P02_C2","[{""from_chunk_id"": ""W007_V01_P02_C1"", ""to_chunk_id"": ""W007_V03_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W007_V01_P02_C2"", ""to_chunk_id"": ""W007_V03_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W007_V01_P02_C1,W007_V01_P02_C2 with embeddings of W007_V03_P02_C1,W007_V03_P02_C2 for W007 P02 V01->V03.",train
REP-ST0007-P03,ST0007,W007,P03,V01,V03,"W007_V01_P03_C1,W007_V01_P03_C2","W007_V03_P03_C1,W007_V03_P03_C2","[{""from_chunk_id"": ""W007_V01_P03_C1"", ""to_chunk_id"": ""W007_V03_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W007_V01_P03_C2"", ""to_chunk_id"": ""W007_V03_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W007_V01_P03_C1,W007_V01_P03_C2 with embeddings of W007_V03_P03_C1,W007_V03_P03_C2 for W007 P03 V01->V03.",train
REP-ST0007-P04,ST0007,W007,P04,V01,V03,"W007_V01_P04_C1,W007_V01_P04_C2","W007_V03_P04_C1,W007_V03_P04_C2","[{""from_chunk_id"": ""W007_V01_P04_C1"", ""to_chunk_id"": ""W007_V03_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W007_V01_P04_C2"", ""to_chunk_id"": ""W007_V03_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W007_V01_P04_C1,W007_V01_P04_C2 with embeddings of W007_V03_P04_C1,W007_V03_P04_C2 for W007 P04 V01->V03.",train
REP-ST0007-P05,ST0007,W007,P05,V01,V03,"W007_V01_P05_C1,W007_V01_P05_C2","W007_V03_P05_C1,W007_V03_P05_C2","[{""from_chunk_id"": ""W007_V01_P05_C1"", ""to_chunk_id"": ""W007_V03_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W007_V01_P05_C2"", ""to_chunk_id"": ""W007_V03_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W007_V01_P05_C1,W007_V01_P05_C2 with embeddings of W007_V03_P05_C1,W007_V03_P05_C2 for W007 P05 V01->V03.",train
REP-ST0007-P06,ST0007,W007,P06,V01,V03,"W007_V01_P06_C1,W007_V01_P06_C2","W007_V03_P06_C1,W007_V03_P06_C2","[{""from_chunk_id"": ""W007_V01_P06_C1"", ""to_chunk_id"": ""W007_V03_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W007_V01_P06_C2"", ""to_chunk_id"": ""W007_V03_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W007_V01_P06_C1,W007_V01_P06_C2 with embeddings of W007_V03_P06_C1,W007_V03_P06_C2 for W007 P06 V01->V03.",train
REP-ST0007-P07,ST0007,W007,P07,V01,V03,"W007_V01_P07_C1,W007_V01_P07_C2","W007_V03_P07_C1,W007_V03_P07_C2","[{""from_chunk_id"": ""W007_V01_P07_C1"", ""to_chunk_id"": ""W007_V03_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W007_V01_P07_C2"", ""to_chunk_id"": ""W007_V03_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W007_V01_P07_C1,W007_V01_P07_C2 with embeddings of W007_V03_P07_C1,W007_V03_P07_C2 for W007 P07 V01->V03.",train
REP-ST0007-P08,ST0007,W007,P08,V01,V03,"W007_V01_P08_C1,W007_V01_P08_C2","W007_V03_P08_C1,W007_V03_P08_C2","[{""from_chunk_id"": ""W007_V01_P08_C1"", ""to_chunk_id"": ""W007_V03_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W007_V01_P08_C2"", ""to_chunk_id"": ""W007_V03_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W007_V01_P08_C1,W007_V01_P08_C2 with embeddings of W007_V03_P08_C1,W007_V03_P08_C2 for W007 P08 V01->V03.",train
REP-ST0007-P09,ST0007,W007,P09,V01,V03,"W007_V01_P09_C1,W007_V01_P09_C2","W007_V03_P09_C1,W007_V03_P09_C2","[{""from_chunk_id"": ""W007_V01_P09_C1"", ""to_chunk_id"": ""W007_V03_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W007_V01_P09_C2"", ""to_chunk_id"": ""W007_V03_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W007_V01_P09_C1,W007_V01_P09_C2 with embeddings of W007_V03_P09_C1,W007_V03_P09_C2 for W007 P09 V01->V03.",train
REP-ST0007-P10,ST0007,W007,P10,V01,V03,"W007_V01_P10_C1,W007_V01_P10_C2","W007_V03_P10_C1,W007_V03_P10_C2","[{""from_chunk_id"": ""W007_V01_P10_C1"", ""to_chunk_id"": ""W007_V03_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W007_V01_P10_C2"", ""to_chunk_id"": ""W007_V03_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W007_V01_P10_C1,W007_V01_P10_C2 with embeddings of W007_V03_P10_C1,W007_V03_P10_C2 for W007 P10 V01->V03.",train
REP-ST0008-P01,ST0008,W008,P01,V02,V04,"W008_V02_P01_C1,W008_V02_P01_C2","W008_V04_P01_C1,W008_V04_P01_C2","[{""from_chunk_id"": ""W008_V02_P01_C1"", ""to_chunk_id"": ""W008_V04_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W008_V02_P01_C2"", ""to_chunk_id"": ""W008_V04_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W008_V02_P01_C1,W008_V02_P01_C2 with embeddings of W008_V04_P01_C1,W008_V04_P01_C2 for W008 P01 V02->V04.",train
REP-ST0008-P02,ST0008,W008,P02,V02,V04,"W008_V02_P02_C1,W008_V02_P02_C2","W008_V04_P02_C1,W008_V04_P02_C2","[{""from_chunk_id"": ""W008_V02_P02_C1"", ""to_chunk_id"": ""W008_V04_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W008_V02_P02_C2"", ""to_chunk_id"": ""W008_V04_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W008_V02_P02_C1,W008_V02_P02_C2 with embeddings of W008_V04_P02_C1,W008_V04_P02_C2 for W008 P02 V02->V04.",train
REP-ST0008-P03,ST0008,W008,P03,V02,V04,"W008_V02_P03_C1,W008_V02_P03_C2","W008_V04_P03_C1,W008_V04_P03_C2","[{""from_chunk_id"": ""W008_V02_P03_C1"", ""to_chunk_id"": ""W008_V04_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W008_V02_P03_C2"", ""to_chunk_id"": ""W008_V04_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W008_V02_P03_C1,W008_V02_P03_C2 with embeddings of W008_V04_P03_C1,W008_V04_P03_C2 for W008 P03 V02->V04.",train
REP-ST0008-P04,ST0008,W008,P04,V02,V04,"W008_V02_P04_C1,W008_V02_P04_C2","W008_V04_P04_C1,W008_V04_P04_C2","[{""from_chunk_id"": ""W008_V02_P04_C1"", ""to_chunk_id"": ""W008_V04_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W008_V02_P04_C2"", ""to_chunk_id"": ""W008_V04_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W008_V02_P04_C1,W008_V02_P04_C2 with embeddings of W008_V04_P04_C1,W008_V04_P04_C2 for W008 P04 V02->V04.",train
REP-ST0008-P05,ST0008,W008,P05,V02,V04,"W008_V02_P05_C1,W008_V02_P05_C2","W008_V04_P05_C1,W008_V04_P05_C2","[{""from_chunk_id"": ""W008_V02_P05_C1"", ""to_chunk_id"": ""W008_V04_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W008_V02_P05_C2"", ""to_chunk_id"": ""W008_V04_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W008_V02_P05_C1,W008_V02_P05_C2 with embeddings of W008_V04_P05_C1,W008_V04_P05_C2 for W008 P05 V02->V04.",train
REP-ST0008-P06,ST0008,W008,P06,V02,V04,"W008_V02_P06_C1,W008_V02_P06_C2","W008_V04_P06_C1,W008_V04_P06_C2","[{""from_chunk_id"": ""W008_V02_P06_C1"", ""to_chunk_id"": ""W008_V04_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W008_V02_P06_C2"", ""to_chunk_id"": ""W008_V04_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W008_V02_P06_C1,W008_V02_P06_C2 with embeddings of W008_V04_P06_C1,W008_V04_P06_C2 for W008 P06 V02->V04.",train
REP-ST0008-P07,ST0008,W008,P07,V02,V04,"W008_V02_P07_C1,W008_V02_P07_C2","W008_V04_P07_C1,W008_V04_P07_C2","[{""from_chunk_id"": ""W008_V02_P07_C1"", ""to_chunk_id"": ""W008_V04_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W008_V02_P07_C2"", ""to_chunk_id"": ""W008_V04_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W008_V02_P07_C1,W008_V02_P07_C2 with embeddings of W008_V04_P07_C1,W008_V04_P07_C2 for W008 P07 V02->V04.",train
REP-ST0008-P08,ST0008,W008,P08,V02,V04,"W008_V02_P08_C1,W008_V02_P08_C2","W008_V04_P08_C1,W008_V04_P08_C2","[{""from_chunk_id"": ""W008_V02_P08_C1"", ""to_chunk_id"": ""W008_V04_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W008_V02_P08_C2"", ""to_chunk_id"": ""W008_V04_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W008_V02_P08_C1,W008_V02_P08_C2 with embeddings of W008_V04_P08_C1,W008_V04_P08_C2 for W008 P08 V02->V04.",train
REP-ST0008-P09,ST0008,W008,P09,V02,V04,"W008_V02_P09_C1,W008_V02_P09_C2","W008_V04_P09_C1,W008_V04_P09_C2","[{""from_chunk_id"": ""W008_V02_P09_C1"", ""to_chunk_id"": ""W008_V04_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W008_V02_P09_C2"", ""to_chunk_id"": ""W008_V04_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W008_V02_P09_C1,W008_V02_P09_C2 with embeddings of W008_V04_P09_C1,W008_V04_P09_C2 for W008 P09 V02->V04.",train
REP-ST0008-P10,ST0008,W008,P10,V02,V04,"W008_V02_P10_C1,W008_V02_P10_C2","W008_V04_P10_C1,W008_V04_P10_C2","[{""from_chunk_id"": ""W008_V02_P10_C1"", ""to_chunk_id"": ""W008_V04_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W008_V02_P10_C2"", ""to_chunk_id"": ""W008_V04_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W008_V02_P10_C1,W008_V02_P10_C2 with embeddings of W008_V04_P10_C1,W008_V04_P10_C2 for W008 P10 V02->V04.",train
REP-ST0009-P01,ST0009,W009,P01,V03,V05,"W009_V03_P01_C1,W009_V03_P01_C2","W009_V05_P01_C1,W009_V05_P01_C2","[{""from_chunk_id"": ""W009_V03_P01_C1"", ""to_chunk_id"": ""W009_V05_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W009_V03_P01_C2"", ""to_chunk_id"": ""W009_V05_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W009_V03_P01_C1,W009_V03_P01_C2 with embeddings of W009_V05_P01_C1,W009_V05_P01_C2 for W009 P01 V03->V05.",train
REP-ST0009-P02,ST0009,W009,P02,V03,V05,"W009_V03_P02_C1,W009_V03_P02_C2","W009_V05_P02_C1,W009_V05_P02_C2","[{""from_chunk_id"": ""W009_V03_P02_C1"", ""to_chunk_id"": ""W009_V05_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W009_V03_P02_C2"", ""to_chunk_id"": ""W009_V05_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W009_V03_P02_C1,W009_V03_P02_C2 with embeddings of W009_V05_P02_C1,W009_V05_P02_C2 for W009 P02 V03->V05.",train
REP-ST0009-P03,ST0009,W009,P03,V03,V05,"W009_V03_P03_C1,W009_V03_P03_C2","W009_V05_P03_C1,W009_V05_P03_C2","[{""from_chunk_id"": ""W009_V03_P03_C1"", ""to_chunk_id"": ""W009_V05_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W009_V03_P03_C2"", ""to_chunk_id"": ""W009_V05_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W009_V03_P03_C1,W009_V03_P03_C2 with embeddings of W009_V05_P03_C1,W009_V05_P03_C2 for W009 P03 V03->V05.",train
REP-ST0009-P04,ST0009,W009,P04,V03,V05,"W009_V03_P04_C1,W009_V03_P04_C2","W009_V05_P04_C1,W009_V05_P04_C2","[{""from_chunk_id"": ""W009_V03_P04_C1"", ""to_chunk_id"": ""W009_V05_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W009_V03_P04_C2"", ""to_chunk_id"": ""W009_V05_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W009_V03_P04_C1,W009_V03_P04_C2 with embeddings of W009_V05_P04_C1,W009_V05_P04_C2 for W009 P04 V03->V05.",train
REP-ST0009-P05,ST0009,W009,P05,V03,V05,"W009_V03_P05_C1,W009_V03_P05_C2","W009_V05_P05_C1,W009_V05_P05_C2","[{""from_chunk_id"": ""W009_V03_P05_C1"", ""to_chunk_id"": ""W009_V05_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W009_V03_P05_C2"", ""to_chunk_id"": ""W009_V05_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W009_V03_P05_C1,W009_V03_P05_C2 with embeddings of W009_V05_P05_C1,W009_V05_P05_C2 for W009 P05 V03->V05.",train
REP-ST0009-P06,ST0009,W009,P06,V03,V05,"W009_V03_P06_C1,W009_V03_P06_C2","W009_V05_P06_C1,W009_V05_P06_C2","[{""from_chunk_id"": ""W009_V03_P06_C1"", ""to_chunk_id"": ""W009_V05_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W009_V03_P06_C2"", ""to_chunk_id"": ""W009_V05_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W009_V03_P06_C1,W009_V03_P06_C2 with embeddings of W009_V05_P06_C1,W009_V05_P06_C2 for W009 P06 V03->V05.",train
REP-ST0009-P07,ST0009,W009,P07,V03,V05,"W009_V03_P07_C1,W009_V03_P07_C2","W009_V05_P07_C1,W009_V05_P07_C2","[{""from_chunk_id"": ""W009_V03_P07_C1"", ""to_chunk_id"": ""W009_V05_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W009_V03_P07_C2"", ""to_chunk_id"": ""W009_V05_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W009_V03_P07_C1,W009_V03_P07_C2 with embeddings of W009_V05_P07_C1,W009_V05_P07_C2 for W009 P07 V03->V05.",train
REP-ST0009-P08,ST0009,W009,P08,V03,V05,"W009_V03_P08_C1,W009_V03_P08_C2","W009_V05_P08_C1,W009_V05_P08_C2","[{""from_chunk_id"": ""W009_V03_P08_C1"", ""to_chunk_id"": ""W009_V05_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W009_V03_P08_C2"", ""to_chunk_id"": ""W009_V05_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W009_V03_P08_C1,W009_V03_P08_C2 with embeddings of W009_V05_P08_C1,W009_V05_P08_C2 for W009 P08 V03->V05.",train
REP-ST0009-P09,ST0009,W009,P09,V03,V05,"W009_V03_P09_C1,W009_V03_P09_C2","W009_V05_P09_C1,W009_V05_P09_C2","[{""from_chunk_id"": ""W009_V03_P09_C1"", ""to_chunk_id"": ""W009_V05_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W009_V03_P09_C2"", ""to_chunk_id"": ""W009_V05_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W009_V03_P09_C1,W009_V03_P09_C2 with embeddings of W009_V05_P09_C1,W009_V05_P09_C2 for W009 P09 V03->V05.",train
REP-ST0009-P10,ST0009,W009,P10,V03,V05,"W009_V03_P10_C1,W009_V03_P10_C2","W009_V05_P10_C1,W009_V05_P10_C2","[{""from_chunk_id"": ""W009_V03_P10_C1"", ""to_chunk_id"": ""W009_V05_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W009_V03_P10_C2"", ""to_chunk_id"": ""W009_V05_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W009_V03_P10_C1,W009_V03_P10_C2 with embeddings of W009_V05_P10_C1,W009_V05_P10_C2 for W009 P10 V03->V05.",train
REP-ST0010-P01,ST0010,W010,P01,V04,V06,"W010_V04_P01_C1,W010_V04_P01_C2","W010_V06_P01_C1,W010_V06_P01_C2","[{""from_chunk_id"": ""W010_V04_P01_C1"", ""to_chunk_id"": ""W010_V06_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W010_V04_P01_C2"", ""to_chunk_id"": ""W010_V06_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W010_V04_P01_C1,W010_V04_P01_C2 with embeddings of W010_V06_P01_C1,W010_V06_P01_C2 for W010 P01 V04->V06.",train
