change_id,website_id,page_id,from_version,to_version,change_type,change_scope,requires_reembedding,detection_method,pct_content_changed,min_chunk_text_similarity,embedding_affected,change_event_timestamp,change_event_timestamp_source,split
CHG000161,W002,P01,V08,V09,reordering,page,conditional,hash_then_semantic_diff,92.91,0.606702,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000162,W002,P02,V08,V09,date_time,page,yes,hash_then_semantic_diff,79.83,0.081356,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000163,W002,P03,V08,V09,deletion,page,yes,hash_then_semantic_diff,92.39,0.108772,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000164,W002,P04,V08,V09,addition,page,yes,hash_then_semantic_diff,93.86,0.08881,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000165,W002,P05,V08,V09,requirement,page,yes,hash_then_semantic_diff,73.18,0.653979,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000166,W002,P06,V08,V09,policy,page,yes,hash_then_semantic_diff,74.95,0.454389,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000167,W002,P07,V08,V09,semantic,page,yes,hash_then_semantic_diff,94.47,0.084656,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000168,W002,P08,V08,V09,numeric,page,yes,hash_then_semantic_diff,28.56,0.579505,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000169,W002,P09,V08,V09,major_semantic,page,yes,hash_then_semantic_diff,74.04,0.5,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000170,W002,P10,V08,V09,reordering,page,conditional,hash_then_semantic_diff,78.59,0.417699,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000171,W002,P01,V09,V10,numeric,page,yes,hash_then_semantic_diff,61.55,0.085258,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000172,W002,P02,V09,V10,major_semantic,page,yes,hash_then_semantic_diff,62.31,0.081494,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000173,W002,P03,V09,V10,reordering,page,conditional,hash_then_semantic_diff,39.1,0.41637,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000174,W002,P04,V09,V10,date_time,page,yes,hash_then_semantic_diff,93.64,0.085868,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000175,W002,P05,V09,V10,deletion,page,yes,hash_then_semantic_diff,73.67,0.099656,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000176,W002,P06,V09,V10,addition,page,yes,hash_then_semantic_diff,75.36,0.082051,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000177,W002,P07,V09,V10,requirement,page,yes,hash_then_semantic_diff,59.33,0.080844,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000178,W002,P08,V09,V10,policy,page,yes,hash_then_semantic_diff,94.12,0.087413,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000179,W002,P09,V09,V10,semantic,page,yes,hash_then_semantic_diff,61.42,0.4,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000180,W002,P10,V09,V10,numeric,page,yes,hash_then_semantic_diff,72.75,0.484211,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000181,W003,P01,V01,V02,semantic,page,yes,hash_then_semantic_diff,95.02,0.407871,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000182,W003,P02,V01,V02,numeric,page,yes,hash_then_semantic_diff,66.96,0.602076,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000183,W003,P03,V01,V02,major_semantic,page,yes,hash_then_semantic_diff,71.71,0.091549,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000184,W003,P04,V01,V02,reordering,page,conditional,hash_then_semantic_diff,94.46,0.581105,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000185,W003,P05,V01,V02,date_time,page,yes,hash_then_semantic_diff,94.36,0.086207,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000186,W003,P06,V01,V02,deletion,page,yes,hash_then_semantic_diff,73.64,0.089347,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000187,W003,P07,V01,V02,addition,page,yes,hash_then_semantic_diff,94.9,0.565905,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000188,W003,P08,V01,V02,requirement,page,yes,hash_then_semantic_diff,72.72,0.092199,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000189,W003,P09,V01,V02,policy,page,yes,hash_then_semantic_diff,70.95,0.093023,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000190,W003,P10,V01,V02,semantic,page,yes,hash_then_semantic_diff,74.35,0.093694,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000191,W003,P01,V02,V03,requirement,page,yes,hash_then_semantic_diff,74.43,0.092692,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000192,W003,P02,V02,V03,policy,page,yes,hash_then_semantic_diff,80.54,0.091681,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000193,W003,P03,V02,V03,semantic,page,yes,hash_then_semantic_diff,52.78,0.125448,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000194,W003,P04,V02,V03,numeric,page,yes,hash_then_semantic_diff,73.77,0.183036,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000195,W003,P05,V02,V03,major_semantic,page,yes,hash_then_semantic_diff,75.07,0.088889,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000196,W003,P06,V02,V03,reordering,page,conditional,hash_then_semantic_diff,74.12,0.439446,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000197,W003,P07,V02,V03,date_time,page,yes,hash_then_semantic_diff,73.33,0.096774,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000198,W003,P08,V02,V03,deletion,page,yes,hash_then_semantic_diff,73.1,0.467487,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000199,W003,P09,V02,V03,addition,page,yes,hash_then_semantic_diff,93.43,0.103571,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000200,W003,P10,V02,V03,requirement,page,yes,hash_then_semantic_diff,74.06,0.088968,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000201,W003,P01,V03,V04,deletion,page,yes,hash_then_semantic_diff,94.68,0.088339,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000202,W003,P02,V03,V04,addition,page,yes,hash_then_semantic_diff,59.88,0.086806,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000203,W003,P03,V03,V04,requirement,page,yes,hash_then_semantic_diff,94.02,0.098182,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000204,W003,P04,V03,V04,policy,page,yes,hash_then_semantic_diff,94.23,0.092857,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000205,W003,P05,V03,V04,semantic,page,yes,hash_then_semantic_diff,93.24,0.099828,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000206,W003,P06,V03,V04,numeric,page,yes,hash_then_semantic_diff,73.96,0.092943,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000207,W003,P07,V03,V04,major_semantic,page,yes,hash_then_semantic_diff,64.8,0.112281,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000208,W003,P08,V03,V04,reordering,page,conditional,hash_then_semantic_diff,94.14,0.084806,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000209,W003,P09,V03,V04,date_time,page,yes,hash_then_semantic_diff,92.89,0.095238,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000210,W003,P10,V03,V04,deletion,page,yes,hash_then_semantic_diff,94.9,0.094406,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000211,W003,P01,V04,V05,reordering,page,conditional,hash_then_semantic_diff,73.35,0.597826,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000212,W003,P02,V04,V05,date_time,page,yes,hash_then_semantic_diff,59.53,0.428571,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000213,W003,P03,V04,V05,deletion,page,yes,hash_then_semantic_diff,71.6,0.101083,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000214,W003,P04,V04,V05,addition,page,yes,hash_then_semantic_diff,93.83,0.103757,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000215,W003,P05,V04,V05,requirement,page,yes,hash_then_semantic_diff,74.81,0.086505,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000216,W003,P06,V04,V05,policy,page,yes,hash_then_semantic_diff,75.0,0.084602,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000217,W003,P07,V04,V05,semantic,page,yes,hash_then_semantic_diff,73.47,0.085258,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000218,W003,P08,V04,V05,numeric,page,yes,hash_then_semantic_diff,72.36,0.103203,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000219,W003,P09,V04,V05,major_semantic,page,yes,hash_then_semantic_diff,71.54,0.088183,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000220,W003,P10,V04,V05,reordering,page,conditional,hash_then_semantic_diff,73.52,0.430335,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000221,W003,P01,V05,V06,numeric,page,yes,hash_then_semantic_diff,72.25,0.107335,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000222,W003,P02,V05,V06,major_semantic,page,yes,hash_then_semantic_diff,56.8,0.606474,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000223,W003,P03,V05,V06,reordering,page,conditional,hash_then_semantic_diff,40.59,0.399281,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000224,W003,P04,V05,V06,date_time,page,yes,hash_then_semantic_diff,94.6,0.090253,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000225,W003,P05,V05,V06,deletion,page,yes,hash_then_semantic_diff,57.67,0.493955,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000226,W003,P06,V05,V06,addition,page,yes,hash_then_semantic_diff,71.54,0.082616,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000227,W003,P07,V05,V06,requirement,page,yes,hash_then_semantic_diff,59.8,0.695187,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000228,W003,P08,V05,V06,policy,page,yes,hash_then_semantic_diff,72.19,0.110124,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000229,W003,P09,V05,V06,semantic,page,yes,hash_then_semantic_diff,73.99,0.106952,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000230,W003,P10,V05,V06,numeric,page,yes,hash_then_semantic_diff,72.65,0.10302,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000231,W003,P01,V06,V07,policy,page,yes,hash_then_semantic_diff,95.06,0.10302,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000232,W003,P02,V06,V07,semantic,page,yes,hash_then_semantic_diff,57.36,0.098976,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000233,W003,P03,V06,V07,numeric,page,yes,hash_then_semantic_diff,51.63,0.140288,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000234,W003,P04,V06,V07,major_semantic,page,yes,hash_then_semantic_diff,81.27,0.201342,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000235,W003,P05,V06,V07,reordering,page,conditional,hash_then_semantic_diff,50.0,0.108202,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000236,W003,P06,V06,V07,date_time,page,yes,hash_then_semantic_diff,73.29,0.096055,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000237,W003,P07,V06,V07,deletion,page,yes,hash_then_semantic_diff,94.5,0.094241,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000238,W003,P08,V06,V07,addition,page,yes,hash_then_semantic_diff,72.5,0.103571,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000239,W003,P09,V06,V07,requirement,page,yes,hash_then_semantic_diff,68.39,0.107914,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000240,W003,P10,V06,V07,policy,page,yes,hash_then_semantic_diff,94.27,0.088652,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000241,W003,P01,V07,V08,addition,page,yes,hash_then_semantic_diff,78.0,0.430493,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000242,W003,P02,V07,V08,requirement,page,yes,hash_then_semantic_diff,55.75,0.105442,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000243,W003,P03,V07,V08,policy,page,yes,hash_then_semantic_diff,60.43,0.10302,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000244,W003,P04,V07,V08,semantic,page,yes,hash_then_semantic_diff,67.43,0.09319,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000245,W003,P05,V07,V08,numeric,page,yes,hash_then_semantic_diff,74.29,0.087413,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000246,W003,P06,V07,V08,major_semantic,page,yes,hash_then_semantic_diff,72.74,0.085324,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000247,W003,P07,V07,V08,reordering,page,conditional,hash_then_semantic_diff,93.91,0.101754,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000248,W003,P08,V07,V08,date_time,page,yes,hash_then_semantic_diff,74.33,0.086331,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000249,W003,P09,V07,V08,deletion,page,yes,hash_then_semantic_diff,71.94,0.104129,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000250,W003,P10,V07,V08,addition,page,yes,hash_then_semantic_diff,94.22,0.610108,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000251,W003,P01,V08,V09,date_time,page,yes,hash_then_semantic_diff,93.07,0.136691,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000252,W003,P02,V08,V09,deletion,page,yes,hash_then_semantic_diff,60.31,0.098807,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000253,W003,P03,V08,V09,addition,page,yes,hash_then_semantic_diff,94.27,0.106762,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000254,W003,P04,V08,V09,requirement,page,yes,hash_then_semantic_diff,93.48,0.103571,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000255,W003,P05,V08,V09,policy,page,yes,hash_then_semantic_diff,74.73,0.100694,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000256,W003,P06,V08,V09,semantic,page,yes,hash_then_semantic_diff,72.04,0.10087,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000257,W003,P07,V08,V09,numeric,page,yes,hash_then_semantic_diff,91.94,0.102113,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000258,W003,P08,V08,V09,major_semantic,page,yes,hash_then_semantic_diff,73.62,0.099115,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000259,W003,P09,V08,V09,reordering,page,conditional,hash_then_semantic_diff,72.41,0.1,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG000260,W003,P10,V08,V09,date_time,page,yes,hash_then_semantic_diff,56.02,0.107335,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
