website_id,page_id,from_document,to_document,change_type
W006,P09,W006_V05_P09,W006_V06_P09,reordering
W006,P10,W006_V05_P10,W006_V06_P10,date_time
W006,P01,W006_V06_P01,W006_V07_P01,major_semantic
W006,P02,W006_V06_P02,W006_V07_P02,reordering
W006,P03,W006_V06_P03,W006_V07_P03,date_time
W006,P04,W006_V06_P04,W006_V07_P04,deletion
W006,P05,W006_V06_P05,W006_V07_P05,addition
W006,P06,W006_V06_P06,W006_V07_P06,requirement
W006,P07,W006_V06_P07,W006_V07_P07,policy
W006,P08,W006_V06_P08,W006_V07_P08,semantic
W006,P09,W006_V06_P09,W006_V07_P09,numeric
W006,P10,W006_V06_P10,W006_V07_P10,major_semantic
W006,P01,W006_V07_P01,W006_V08_P01,semantic
W006,P02,W006_V07_P02,W006_V08_P02,numeric
W006,P03,W006_V07_P03,W006_V08_P03,major_semantic
W006,P04,W006_V07_P04,W006_V08_P04,reordering
W006,P05,W006_V07_P05,W006_V08_P05,date_time
W006,P06,W006_V07_P06,W006_V08_P06,deletion
W006,P07,W006_V07_P07,W006_V08_P07,addition
W006,P08,W006_V07_P08,W006_V08_P08,requirement
W006,P09,W006_V07_P09,W006_V08_P09,policy
W006,P10,W006_V07_P10,W006_V08_P10,semantic
W006,P01,W006_V08_P01,W006_V09_P01,requirement
W006,P02,W006_V08_P02,W006_V09_P02,policy
W006,P03,W006_V08_P03,W006_V09_P03,semantic
W006,P04,W006_V08_P04,W006_V09_P04,numeric
W006,P05,W006_V08_P05,W006_V09_P05,major_semantic
W006,P06,W006_V08_P06,W006_V09_P06,reordering
W006,P07,W006_V08_P07,W006_V09_P07,date_time
W006,P08,W006_V08_P08,W006_V09_P08,deletion
W006,P09,W006_V08_P09,W006_V09_P09,addition
W006,P10,W006_V08_P10,W006_V09_P10,requirement
W006,P01,W006_V09_P01,W006_V10_P01,deletion
W006,P02,W006_V09_P02,W006_V10_P02,addition
W006,P03,W006_V09_P03,W006_V10_P03,requirement
W006,P04,W006_V09_P04,W006_V10_P04,policy
W006,P05,W006_V09_P05,W006_V10_P05,semantic
W006,P06,W006_V09_P06,W006_V10_P06,numeric
W006,P07,W006_V09_P07,W006_V10_P07,major_semantic
W006,P08,W006_V09_P08,W006_V10_P08,reordering
W006,P09,W006_V09_P09,W006_V10_P09,date_time
W006,P10,W006_V09_P10,W006_V10_P10,deletion
W007,P01,W007_V01_P01,W007_V02_P01,date_time
W007,P02,W007_V01_P02,W007_V02_P02,deletion
W007,P03,W007_V01_P03,W007_V02_P03,addition
W007,P04,W007_V01_P04,W007_V02_P04,requirement
W007,P05,W007_V01_P05,W007_V02_P05,policy
W007,P06,W007_V01_P06,W007_V02_P06,semantic
W007,P07,W007_V01_P07,W007_V02_P07,numeric
W007,P08,W007_V01_P08,W007_V02_P08,major_semantic
W007,P09,W007_V01_P09,W007_V02_P09,reordering
W007,P10,W007_V01_P10,W007_V02_P10,date_time
W007,P01,W007_V02_P01,W007_V03_P01,major_semantic
W007,P02,W007_V02_P02,W007_V03_P02,reordering
W007,P03,W007_V02_P03,W007_V03_P03,date_time
W007,P04,W007_V02_P04,W007_V03_P04,deletion
W007,P05,W007_V02_P05,W007_V03_P05,addition
W007,P06,W007_V02_P06,W007_V03_P06,requirement
W007,P07,W007_V02_P07,W007_V03_P07,policy
W007,P08,W007_V02_P08,W007_V03_P08,semantic
W007,P09,W007_V02_P09,W007_V03_P09,numeric
W007,P10,W007_V02_P10,W007_V03_P10,major_semantic
W007,P01,W007_V03_P01,W007_V04_P01,semantic
W007,P02,W007_V03_P02,W007_V04_P02,numeric
W007,P03,W007_V03_P03,W007_V04_P03,major_semantic
W007,P04,W007_V03_P04,W007_V04_P04,reordering
W007,P05,W007_V03_P05,W007_V04_P05,date_time
W007,P06,W007_V03_P06,W007_V04_P06,deletion
W007,P07,W007_V03_P07,W007_V04_P07,addition
W007,P08,W007_V03_P08,W007_V04_P08,requirement
W007,P09,W007_V03_P09,W007_V04_P09,policy
W007,P10,W007_V03_P10,W007_V04_P10,semantic
W007,P01,W007_V04_P01,W007_V05_P01,requirement
W007,P02,W007_V04_P02,W007_V05_P02,policy
W007,P03,W007_V04_P03,W007_V05_P03,semantic
W007,P04,W007_V04_P04,W007_V05_P04,numeric
W007,P05,W007_V04_P05,W007_V05_P05,major_semantic
W007,P06,W007_V04_P06,W007_V05_P06,reordering
W007,P07,W007_V04_P07,W007_V05_P07,date_time
W007,P08,W007_V04_P08,W007_V05_P08,deletion
W007,P09,W007_V04_P09,W007_V05_P09,addition
W007,P10,W007_V04_P10,W007_V05_P10,requirement
W007,P01,W007_V05_P01,W007_V06_P01,deletion
W007,P02,W007_V05_P02,W007_V06_P02,addition
W007,P03,W007_V05_P03,W007_V06_P03,requirement
W007,P04,W007_V05_P04,W007_V06_P04,policy
W007,P05,W007_V05_P05,W007_V06_P05,semantic
W007,P06,W007_V05_P06,W007_V06_P06,numeric
W007,P07,W007_V05_P07,W007_V06_P07,major_semantic
W007,P08,W007_V05_P08,W007_V06_P08,reordering
W007,P09,W007_V05_P09,W007_V06_P09,date_time
W007,P10,W007_V05_P10,W007_V06_P10,deletion
W007,P01,W007_V06_P01,W007_V07_P01,reordering
W007,P02,W007_V06_P02,W007_V07_P02,date_time
W007,P03,W007_V06_P03,W007_V07_P03,deletion
W007,P04,W007_V06_P04,W007_V07_P04,addition
W007,P05,W007_V06_P05,W007_V07_P05,requirement
W007,P06,W007_V06_P06,W007_V07_P06,policy
W007,P07,W007_V06_P07,W007_V07_P07,semantic
W007,P08,W007_V06_P08,W007_V07_P08,numeric
W007,P09,W007_V06_P09,W007_V07_P09,major_semantic
W007,P10,W007_V06_P10,W007_V07_P10,reordering
W007,P01,W007_V07_P01,W007_V08_P01,numeric
W007,P02,W007_V07_P02,W007_V08_P02,major_semantic
W007,P03,W007_V07_P03,W007_V08_P03,reordering
W007,P04,W007_V07_P04,W007_V08_P04,date_time
W007,P05,W007_V07_P05,W007_V08_P05,deletion
W007,P06,W007_V07_P06,W007_V08_P06,addition
W007,P07,W007_V07_P07,W007_V08_P07,requirement
W007,P08,W007_V07_P08,W007_V08_P08,policy
W007,P09,W007_V07_P09,W007_V08_P09,semantic
W007,P10,W007_V07_P10,W007_V08_P10,numeric
W007,P01,W007_V08_P01,W007_V09_P01,policy
W007,P02,W007_V08_P02,W007_V09_P02,semantic
W007,P03,W007_V08_P03,W007_V09_P03,numeric
W007,P04,W007_V08_P04,W007_V09_P04,major_semantic
W007,P05,W007_V08_P05,W007_V09_P05,reordering
W007,P06,W007_V08_P06,W007_V09_P06,date_time
W007,P07,W007_V08_P07,W007_V09_P07,deletion
W007,P08,W007_V08_P08,W007_V09_P08,addition
W007,P09,W007_V08_P09,W007_V09_P09,requirement
W007,P10,W007_V08_P10,W007_V09_P10,policy
W007,P01,W007_V09_P01,W007_V10_P01,addition
W007,P02,W007_V09_P02,W007_V10_P02,requirement
W007,P03,W007_V09_P03,W007_V10_P03,policy
W007,P04,W007_V09_P04,W007_V10_P04,semantic
W007,P05,W007_V09_P05,W007_V10_P05,numeric
W007,P06,W007_V09_P06,W007_V10_P06,major_semantic
W007,P07,W007_V09_P07,W007_V10_P07,reordering
W007,P08,W007_V09_P08,W007_V10_P08,date_time
W007,P09,W007_V09_P09,W007_V10_P09,deletion
W007,P10,W007_V09_P10,W007_V10_P10,addition
W008,P01,W008_V01_P01,W008_V02_P01,deletion
W008,P02,W008_V01_P02,W008_V02_P02,addition
W008,P03,W008_V01_P03,W008_V02_P03,requirement
W008,P04,W008_V01_P04,W008_V02_P04,policy
W008,P05,W008_V01_P05,W008_V02_P05,semantic
W008,P06,W008_V01_P06,W008_V02_P06,numeric
W008,P07,W008_V01_P07,W008_V02_P07,major_semantic
W008,P08,W008_V01_P08,W008_V02_P08,reordering
W008,P09,W008_V01_P09,W008_V02_P09,date_time
W008,P10,W008_V01_P10,W008_V02_P10,deletion
W008,P01,W008_V02_P01,W008_V03_P01,reordering
W008,P02,W008_V02_P02,W008_V03_P02,date_time
W008,P03,W008_V02_P03,W008_V03_P03,deletion
W008,P04,W008_V02_P04,W008_V03_P04,addition
W008,P05,W008_V02_P05,W008_V03_P05,requirement
W008,P06,W008_V02_P06,W008_V03_P06,policy
W008,P07,W008_V02_P07,W008_V03_P07,semantic
W008,P08,W008_V02_P08,W008_V03_P08,numeric
W008,P09,W008_V02_P09,W008_V03_P09,major_semantic
W008,P10,W008_V02_P10,W008_V03_P10,reordering
W008,P01,W008_V03_P01,W008_V04_P01,numeric
W008,P02,W008_V03_P02,W008_V04_P02,major_semantic
W008,P03,W008_V03_P03,W008_V04_P03,reordering
W008,P04,W008_V03_P04,W008_V04_P04,date_time
W008,P05,W008_V03_P05,W008_V04_P05,deletion
W008,P06,W008_V03_P06,W008_V04_P06,addition
W008,P07,W008_V03_P07,W008_V04_P07,requirement
W008,P08,W008_V03_P08,W008_V04_P08,policy
W008,P09,W008_V03_P09,W008_V04_P09,semantic
W008,P10,W008_V03_P10,W008_V04_P10,numeric
W008,P01,W008_V04_P01,W008_V05_P01,policy
W008,P02,W008_V04_P02,W008_V05_P02,semantic
W008,P03,W008_V04_P03,W008_V05_P03,numeric
W008,P04,W008_V04_P04,W008_V05_P04,major_semantic
W008,P05,W008_V04_P05,W008_V05_P05,reordering
W008,P06,W008_V04_P06,W008_V05_P06,date_time
W008,P07,W008_V04_P07,W008_V05_P07,deletion
W008,P08,W008_V04_P08,W008_V05_P08,addition
W008,P09,W008_V04_P09,W008_V05_P09,requirement
W008,P10,W008_V04_P10,W008_V05_P10,policy
W008,P01,W008_V05_P01,W008_V06_P01,addition
W008,P02,W008_V05_P02,W008_V06_P02,requirement
W008,P03,W008_V05_P03,W008_V06_P03,policy
W008,P04,W008_V05_P04,W008_V06_P04,semantic
W008,P05,W008_V05_P05,W008_V06_P05,numeric
W008,P06,W008_V05_P06,W008_V06_P06,major_semantic
W008,P07,W008_V05_P07,W008_V06_P07,reordering
W008,P08,W008_V05_P08,W008_V06_P08,date_time
W008,P09,W008_V05_P09,W008_V06_P09,deletion
W008,P10,W008_V05_P10,W008_V06_P10,addition
W008,P01,W008_V06_P01,W008_V07_P01,date_time
W008,P02,W008_V06_P02,W008_V07_P02,deletion
W008,P03,W008_V06_P03,W008_V07_P03,addition
W008,P04,W008_V06_P04,W008_V07_P04,requirement
W008,P05,W008_V06_P05,W008_V07_P05,policy
W008,P06,W008_V06_P06,W008_V07_P06,semantic
W008,P07,W008_V06_P07,W008_V07_P07,numeric
W008,P08,W008_V06_P08,W008_V07_P08,major_semantic
W008,P09,W008_V06_P09,W008_V07_P09,reordering
W008,P10,W008_V06_P10,W008_V07_P10,date_time
W008,P01,W008_V07_P01,W008_V08_P01,major_semantic
W008,P02,W008_V07_P02,W008_V08_P02,reordering
W008,P03,W008_V07_P03,W008_V08_P03,date_time
W008,P04,W008_V07_P04,W008_V08_P04,deletion
W008,P05,W008_V07_P05,W008_V08_P05,addition
W008,P06,W008_V07_P06,W008_V08_P06,requirement
W008,P07,W008_V07_P07,W008_V08_P07,policy
W008,P08,W008_V07_P08,W008_V08_P08,semantic
W008,P09,W008_V07_P09,W008_V08_P09,numeric
W008,P10,W008_V07_P10,W008_V08_P10,major_semantic
W008,P01,W008_V08_P01,W008_V09_P01,semantic
W008,P02,W008_V08_P02,W008_V09_P02,numeric
W008,P03,W008_V08_P03,W008_V09_P03,major_semantic
W008,P04,W008_V08_P04,W008_V09_P04,reordering
W008,P05,W008_V08_P05,W008_V09_P05,date_time
W008,P06,W008_V08_P06,W008_V09_P06,deletion
W008,P07,W008_V08_P07,W008_V09_P07,addition
W008,P08,W008_V08_P08,W008_V09_P08,requirement
W008,P09,W008_V08_P09,W008_V09_P09,policy
W008,P10,W008_V08_P10,W008_V09_P10,semantic
W008,P01,W008_V09_P01,W008_V10_P01,requirement
W008,P02,W008_V09_P02,W008_V10_P02,policy
W008,P03,W008_V09_P03,W008_V10_P03,semantic
W008,P04,W008_V09_P04,W008_V10_P04,numeric
W008,P05,W008_V09_P05,W008_V10_P05,major_semantic
W008,P06,W008_V09_P06,W008_V10_P06,reordering
W008,P07,W008_V09_P07,W008_V10_P07,date_time
W008,P08,W008_V09_P08,W008_V10_P08,deletion
W008,P09,W008_V09_P09,W008_V10_P09,addition
W008,P10,W008_V09_P10,W008_V10_P10,requirement
W009,P01,W009_V01_P01,W009_V02_P01,addition
W009,P02,W009_V01_P02,W009_V02_P02,requirement
W009,P03,W009_V01_P03,W009_V02_P03,policy
W009,P04,W009_V01_P04,W009_V02_P04,semantic
W009,P05,W009_V01_P05,W009_V02_P05,numeric
W009,P06,W009_V01_P06,W009_V02_P06,major_semantic
W009,P07,W009_V01_P07,W009_V02_P07,reordering
W009,P08,W009_V01_P08,W009_V02_P08,date_time
W009,P09,W009_V01_P09,W009_V02_P09,deletion
W009,P10,W009_V01_P10,W009_V02_P10,addition
W009,P01,W009_V02_P01,W009_V03_P01,date_time
W009,P02,W009_V02_P02,W009_V03_P02,deletion
W009,P03,W009_V02_P03,W009_V03_P03,addition
W009,P04,W009_V02_P04,W009_V03_P04,requirement
W009,P05,W009_V02_P05,W009_V03_P05,policy
W009,P06,W009_V02_P06,W009_V03_P06,semantic
W009,P07,W009_V02_P07,W009_V03_P07,numeric
W009,P08,W009_V02_P08,W009_V03_P08,major_semantic
W009,P09,W009_V02_P09,W009_V03_P09,reordering
W009,P10,W009_V02_P10,W009_V03_P10,date_time
W009,P01,W009_V03_P01,W009_V04_P01,major_semantic
W009,P02,W009_V03_P02,W009_V04_P02,reordering
W009,P03,W009_V03_P03,W009_V04_P03,date_time
W009,P04,W009_V03_P04,W009_V04_P04,deletion
W009,P05,W009_V03_P05,W009_V04_P05,addition
W009,P06,W009_V03_P06,W009_V04_P06,requirement
W009,P07,W009_V03_P07,W009_V04_P07,policy
W009,P08,W009_V03_P08,W009_V04_P08,semantic
W009,P09,W009_V03_P09,W009_V04_P09,numeric
W009,P10,W009_V03_P10,W009_V04_P10,major_semantic
W009,P01,W009_V04_P01,W009_V05_P01,semantic
W009,P02,W009_V04_P02,W009_V05_P02,numeric
W009,P03,W009_V04_P03,W009_V05_P03,major_semantic
W009,P04,W009_V04_P04,W009_V05_P04,reordering
W009,P05,W009_V04_P05,W009_V05_P05,date_time
W009,P06,W009_V04_P06,W009_V05_P06,deletion
W009,P07,W009_V04_P07,W009_V05_P07,addition
W009,P08,W009_V04_P08,W009_V05_P08,requirement
W009,P09,W009_V04_P09,W009_V05_P09,policy
W009,P10,W009_V04_P10,W009_V05_P10,semantic
W009,P01,W009_V05_P01,W009_V06_P01,requirement
W009,P02,W009_V05_P02,W009_V06_P02,policy
W009,P03,W009_V05_P03,W009_V06_P03,semantic
W009,P04,W009_V05_P04,W009_V06_P04,numeric
W009,P05,W009_V05_P05,W009_V06_P05,major_semantic
W009,P06,W009_V05_P06,W009_V06_P06,reordering
W009,P07,W009_V05_P07,W009_V06_P07,date_time
W009,P08,W009_V05_P08,W009_V06_P08,deletion
W009,P09,W009_V05_P09,W009_V06_P09,addition
W009,P10,W009_V05_P10,W009_V06_P10,requirement
W009,P01,W009_V06_P01,W009_V07_P01,deletion
W009,P02,W009_V06_P02,W009_V07_P02,addition
W009,P03,W009_V06_P03,W009_V07_P03,requirement
W009,P04,W009_V06_P04,W009_V07_P04,policy
W009,P05,W009_V06_P05,W009_V07_P05,semantic
W009,P06,W009_V06_P06,W009_V07_P06,numeric
W009,P07,W009_V06_P07,W009_V07_P07,major_semantic
W009,P08,W009_V06_P08,W009_V07_P08,reordering
W009,P09,W009_V06_P09,W009_V07_P09,date_time
W009,P10,W009_V06_P10,W009_V07_P10,deletion
W009,P01,W009_V07_P01,W009_V08_P01,reordering
W009,P02,W009_V07_P02,W009_V08_P02,date_time
W009,P03,W009_V07_P03,W009_V08_P03,deletion
W009,P04,W009_V07_P04,W009_V08_P04,addition
W009,P05,W009_V07_P05,W009_V08_P05,requirement
W009,P06,W009_V07_P06,W009_V08_P06,policy
W009,P07,W009_V07_P07,W009_V08_P07,semantic
W009,P08,W009_V07_P08,W009_V08_P08,numeric
W009,P09,W009_V07_P09,W009_V08_P09,major_semantic
W009,P10,W009_V07_P10,W009_V08_P10,reordering
W009,P01,W009_V08_P01,W009_V09_P01,numeric
W009,P02,W009_V08_P02,W009_V09_P02,major_semantic
W009,P03,W009_V08_P03,W009_V09_P03,reordering
W009,P04,W009_V08_P04,W009_V09_P04,date_time
W009,P05,W009_V08_P05,W009_V09_P05,deletion
W009,P06,W009_V08_P06,W009_V09_P06,addition
W009,P07,W009_V08_P07,W009_V09_P07,requirement
W009,P08,W009_V08_P08,W009_V09_P08,policy
W009,P09,W009_V08_P09,W009_V09_P09,semantic
W009,P10,W009_V08_P10,W009_V09_P10,numeric
W009,P01,W009_V09_P01,W009_V10_P01,policy
W009,P02,W009_V09_P02,W009_V10_P02,semantic
W009,P03,W009_V09_P03,W009_V10_P03,numeric
W009,P04,W009_V09_P04,W009_V10_P04,major_semantic
W009,P05,W009_V09_P05,W009_V10_P05,reordering
W009,P06,W009_V09_P06,W009_V10_P06,date_time
W009,P07,W009_V09_P07,W009_V10_P07,deletion
W009,P08,W009_V09_P08,W009_V10_P08,addition
W009,P09,W009_V09_P09,W009_V10_P09,requirement
W009,P10,W009_V09_P10,W009_V10_P10,policy
W010,P01,W010_V01_P01,W010_V02_P01,requirement
W010,P02,W010_V01_P02,W010_V02_P02,policy
W010,P03,W010_V01_P03,W010_V02_P03,semantic
W010,P04,W010_V01_P04,W010_V02_P04,numeric
W010,P05,W010_V01_P05,W010_V02_P05,major_semantic
W010,P06,W010_V01_P06,W010_V02_P06,reordering
W010,P07,W010_V01_P07,W010_V02_P07,date_time
W010,P08,W010_V01_P08,W010_V02_P08,deletion
W010,P09,W010_V01_P09,W010_V02_P09,addition
W010,P10,W010_V01_P10,W010_V02_P10,requirement
W010,P01,W010_V02_P01,W010_V03_P01,deletion
W010,P02,W010_V02_P02,W010_V03_P02,addition
W010,P03,W010_V02_P03,W010_V03_P03,requirement
W010,P04,W010_V02_P04,W010_V03_P04,policy
W010,P05,W010_V02_P05,W010_V03_P05,semantic
W010,P06,W010_V02_P06,W010_V03_P06,numeric
W010,P07,W010_V02_P07,W010_V03_P07,major_semantic
W010,P08,W010_V02_P08,W010_V03_P08,reordering
W010,P09,W010_V02_P09,W010_V03_P09,date_time
W010,P10,W010_V02_P10,W010_V03_P10,deletion
W010,P01,W010_V03_P01,W010_V04_P01,reordering
W010,P02,W010_V03_P02,W010_V04_P02,date_time
W010,P03,W010_V03_P03,W010_V04_P03,deletion
W010,P04,W010_V03_P04,W010_V04_P04,addition
W010,P05,W010_V03_P05,W010_V04_P05,requirement
W010,P06,W010_V03_P06,W010_V04_P06,policy
W010,P07,W010_V03_P07,W010_V04_P07,semantic
W010,P08,W010_V03_P08,W010_V04_P08,numeric
W010,P09,W010_V03_P09,W010_V04_P09,major_semantic
W010,P10,W010_V03_P10,W010_V04_P10,reordering
W010,P01,W010_V04_P01,W010_V05_P01,numeric
W010,P02,W010_V04_P02,W010_V05_P02,major_semantic
W010,P03,W010_V04_P03,W010_V05_P03,reordering
W010,P04,W010_V04_P04,W010_V05_P04,date_time
W010,P05,W010_V04_P05,W010_V05_P05,deletion
W010,P06,W010_V04_P06,W010_V05_P06,addition
W010,P07,W010_V04_P07,W010_V05_P07,requirement
W010,P08,W010_V04_P08,W010_V05_P08,policy
W010,P09,W010_V04_P09,W010_V05_P09,semantic
W010,P10,W010_V04_P10,W010_V05_P10,numeric
W010,P01,W010_V05_P01,W010_V06_P01,policy
W010,P02,W010_V05_P02,W010_V06_P02,semantic
W010,P03,W010_V05_P03,W010_V06_P03,numeric
W010,P04,W010_V05_P04,W010_V06_P04,major_semantic
W010,P05,W010_V05_P05,W010_V06_P05,reordering
W010,P06,W010_V05_P06,W010_V06_P06,date_time
W010,P07,W010_V05_P07,W010_V06_P07,deletion
W010,P08,W010_V05_P08,W010_V06_P08,addition
W010,P09,W010_V05_P09,W010_V06_P09,requirement
W010,P10,W010_V05_P10,W010_V06_P10,policy
W010,P01,W010_V06_P01,W010_V07_P01,addition
W010,P02,W010_V06_P02,W010_V07_P02,requirement
W010,P03,W010_V06_P03,W010_V07_P03,policy
W010,P04,W010_V06_P04,W010_V07_P04,semantic
W010,P05,W010_V06_P05,W010_V07_P05,numeric
W010,P06,W010_V06_P06,W010_V07_P06,major_semantic
W010,P07,W010_V06_P07,W010_V07_P07,reordering
W010,P08,W010_V06_P08,W010_V07_P08,date_time
W010,P09,W010_V06_P09,W010_V07_P09,deletion
W010,P10,W010_V06_P10,W010_V07_P10,addition
W010,P01,W010_V07_P01,W010_V08_P01,date_time
W010,P02,W010_V07_P02,W010_V08_P02,deletion
W010,P03,W010_V07_P03,W010_V08_P03,addition
W010,P04,W010_V07_P04,W010_V08_P04,requirement
W010,P05,W010_V07_P05,W010_V08_P05,policy
W010,P06,W010_V07_P06,W010_V08_P06,semantic
W010,P07,W010_V07_P07,W010_V08_P07,numeric
W010,P08,W010_V07_P08,W010_V08_P08,major_semantic
W010,P09,W010_V07_P09,W010_V08_P09,reordering
W010,P10,W010_V07_P10,W010_V08_P10,date_time
W010,P01,W010_V08_P01,W010_V09_P01,major_semantic
W010,P02,W010_V08_P02,W010_V09_P02,reordering
W010,P03,W010_V08_P03,W010_V09_P03,date_time
W010,P04,W010_V08_P04,W010_V09_P04,deletion
W010,P05,W010_V08_P05,W010_V09_P05,addition
W010,P06,W010_V08_P06,W010_V09_P06,requirement
W010,P07,W010_V08_P07,W010_V09_P07,policy
W010,P08,W010_V08_P08,W010_V09_P08,semantic
W010,P09,W010_V08_P09,W010_V09_P09,numeric
W010,P10,W010_V08_P10,W010_V09_P10,major_semantic
W010,P01,W010_V09_P01,W010_V10_P01,semantic
W010,P02,W010_V09_P02,W010_V10_P02,numeric
W010,P03,W010_V09_P03,W010_V10_P03,major_semantic
W010,P04,W010_V09_P04,W010_V10_P04,reordering
W010,P05,W010_V09_P05,W010_V10_P05,date_time
W010,P06,W010_V09_P06,W010_V10_P06,deletion
W010,P07,W010_V09_P07,W010_V10_P07,addition
W010,P08,W010_V09_P08,W010_V10_P08,requirement
W010,P09,W010_V09_P09,W010_V10_P09,policy
W010,P10,W010_V09_P10,W010_V10_P10,semantic
W011,P01,W011_V01_P01,W011_V02_P01,policy
W011,P02,W011_V01_P02,W011_V02_P02,semantic
W011,P03,W011_V01_P03,W011_V02_P03,numeric
W011,P04,W011_V01_P04,W011_V02_P04,major_semantic
W011,P05,W011_V01_P05,W011_V02_P05,reordering
W011,P06,W011_V01_P06,W011_V02_P06,date_time
W011,P07,W011_V01_P07,W011_V02_P07,deletion
W011,P08,W011_V01_P08,W011_V02_P08,addition
W011,P09,W011_V01_P09,W011_V02_P09,requirement
W011,P10,W011_V01_P10,W011_V02_P10,policy
W011,P01,W011_V02_P01,W011_V03_P01,addition
W011,P02,W011_V02_P02,W011_V03_P02,requirement
W011,P03,W011_V02_P03,W011_V03_P03,policy
W011,P04,W011_V02_P04,W011_V03_P04,semantic
W011,P05,W011_V02_P05,W011_V03_P05,numeric
W011,P06,W011_V02_P06,W011_V03_P06,major_semantic
W011,P07,W011_V02_P07,W011_V03_P07,reordering
W011,P08,W011_V02_P08,W011_V03_P08,date_time
W011,P09,W011_V02_P09,W011_V03_P09,deletion
W011,P10,W011_V02_P10,W011_V03_P10,addition
W011,P01,W011_V03_P01,W011_V04_P01,date_time
W011,P02,W011_V03_P02,W011_V04_P02,deletion
W011,P03,W011_V03_P03,W011_V04_P03,addition
W011,P04,W011_V03_P04,W011_V04_P04,requirement
W011,P05,W011_V03_P05,W011_V04_P05,policy
W011,P06,W011_V03_P06,W011_V04_P06,semantic
W011,P07,W011_V03_P07,W011_V04_P07,numeric
W011,P08,W011_V03_P08,W011_V04_P08,major_semantic
W011,P09,W011_V03_P09,W011_V04_P09,reordering
W011,P10,W011_V03_P10,W011_V04_P10,date_time
W011,P01,W011_V04_P01,W011_V05_P01,major_semantic
W011,P02,W011_V04_P02,W011_V05_P02,reordering
W011,P03,W011_V04_P03,W011_V05_P03,date_time
W011,P04,W011_V04_P04,W011_V05_P04,deletion
W011,P05,W011_V04_P05,W011_V05_P05,addition
W011,P06,W011_V04_P06,W011_V05_P06,requirement
W011,P07,W011_V04_P07,W011_V05_P07,policy
W011,P08,W011_V04_P08,W011_V05_P08,semantic
W011,P09,W011_V04_P09,W011_V05_P09,numeric
W011,P10,W011_V04_P10,W011_V05_P10,major_semantic
W011,P01,W011_V05_P01,W011_V06_P01,semantic
W011,P02,W011_V05_P02,W011_V06_P02,numeric
W011,P03,W011_V05_P03,W011_V06_P03,major_semantic
W011,P04,W011_V05_P04,W011_V06_P04,reordering
W011,P05,W011_V05_P05,W011_V06_P05,date_time
W011,P06,W011_V05_P06,W011_V06_P06,deletion
W011,P07,W011_V05_P07,W011_V06_P07,addition
W011,P08,W011_V05_P08,W011_V06_P08,requirement
W011,P09,W011_V05_P09,W011_V06_P09,policy
W011,P10,W011_V05_P10,W011_V06_P10,semantic
W011,P01,W011_V06_P01,W011_V07_P01,requirement
W011,P02,W011_V06_P02,W011_V07_P02,policy
W011,P03,W011_V06_P03,W011_V07_P03,semantic
W011,P04,W011_V06_P04,W011_V07_P04,numeric
W011,P05,W011_V06_P05,W011_V07_P05,major_semantic
W011,P06,W011_V06_P06,W011_V07_P06,reordering
W011,P07,W011_V06_P07,W011_V07_P07,date_time
W011,P08,W011_V06_P08,W011_V07_P08,deletion
W011,P09,W011_V06_P09,W011_V07_P09,addition
W011,P10,W011_V06_P10,W011_V07_P10,requirement
W011,P01,W011_V07_P01,W011_V08_P01,deletion
W011,P02,W011_V07_P02,W011_V08_P02,addition
W011,P03,W011_V07_P03,W011_V08_P03,requirement
W011,P04,W011_V07_P04,W011_V08_P04,policy
W011,P05,W011_V07_P05,W011_V08_P05,semantic
W011,P06,W011_V07_P06,W011_V08_P06,numeric
W011,P07,W011_V07_P07,W011_V08_P07,major_semantic
W011,P08,W011_V07_P08,W011_V08_P08,reordering
W011,P09,W011_V07_P09,W011_V08_P09,date_time
W011,P10,W011_V07_P10,W011_V08_P10,deletion
W011,P01,W011_V08_P01,W011_V09_P01,reordering
W011,P02,W011_V08_P02,W011_V09_P02,date_time
W011,P03,W011_V08_P03,W011_V09_P03,deletion
W011,P04,W011_V08_P04,W011_V09_P04,addition
W011,P05,W011_V08_P05,W011_V09_P05,requirement
W011,P06,W011_V08_P06,W011_V09_P06,policy
W011,P07,W011_V08_P07,W011_V09_P07,semantic
W011,P08,W011_V08_P08,W011_V09_P08,numeric
W011,P09,W011_V08_P09,W011_V09_P09,major_semantic
W011,P10,W011_V08_P10,W011_V09_P10,reordering
W011,P01,W011_V09_P01,W011_V10_P01,numeric
W011,P02,W011_V09_P02,W011_V10_P02,major_semantic
W011,P03,W011_V09_P03,W011_V10_P03,reordering
W011,P04,W011_V09_P04,W011_V10_P04,date_time
W011,P05,W011_V09_P05,W011_V10_P05,deletion
W011,P06,W011_V09_P06,W011_V10_P06,addition
W011,P07,W011_V09_P07,W011_V10_P07,requirement
W011,P08,W011_V09_P08,W011_V10_P08,policy
W011,P09,W011_V09_P09,W011_V10_P09,semantic
W011,P10,W011_V09_P10,W011_V10_P10,numeric
W012,P01,W012_V01_P01,W012_V02_P01,semantic
W012,P02,W012_V01_P02,W012_V02_P02,numeric
W012,P03,W012_V01_P03,W012_V02_P03,major_semantic
W012,P04,W012_V01_P04,W012_V02_P04,reordering
W012,P05,W012_V01_P05,W012_V02_P05,date_time
W012,P06,W012_V01_P06,W012_V02_P06,deletion
W012,P07,W012_V01_P07,W012_V02_P07,addition
