change_id,website_id,page_id,from_version,to_version,chunk_index,chunk_id_from,chunk_id_to,text_equal,text_similarity,status,embedding_affected,split
CHG000118,W002,P08,V03,V04,2,W002_V03_P08_C2,W002_V04_P08_C2,no,0.68623,modified,yes,train
CHG000119,W002,P09,V03,V04,1,W002_V03_P09_C1,W002_V04_P09_C1,no,0.102113,modified,yes,train
CHG000119,W002,P09,V03,V04,2,W002_V03_P09_C2,W002_V04_P09_C2,no,0.197753,modified,yes,train
CHG000120,W002,P10,V03,V04,1,W002_V03_P10_C1,W002_V04_P10_C1,no,0.084359,modified,yes,train
CHG000120,W002,P10,V03,V04,2,W002_V03_P10_C2,W002_V04_P10_C2,no,0.904656,modified,yes,train
CHG000121,W002,P01,V04,V05,1,W002_V04_P01_C1,W002_V05_P01_C1,no,0.446018,modified,yes,train
CHG000121,W002,P01,V04,V05,2,W002_V04_P01_C2,W002_V05_P01_C2,no,0.912752,modified,yes,train
CHG000122,W002,P02,V04,V05,1,W002_V04_P02_C1,W002_V05_P02_C1,no,0.102916,modified,yes,train
CHG000122,W002,P02,V04,V05,2,W002_V04_P02_C2,W002_V05_P02_C2,no,0.209354,modified,yes,train
CHG000123,W002,P03,V04,V05,1,W002_V04_P03_C1,W002_V05_P03_C1,no,0.472272,modified,yes,train
CHG000123,W002,P03,V04,V05,2,W002_V04_P03_C2,W002_V05_P03_C2,no,0.919283,modified,yes,train
CHG000124,W002,P04,V04,V05,1,W002_V04_P04_C1,W002_V05_P04_C1,no,0.102473,modified,yes,train
CHG000124,W002,P04,V04,V05,2,W002_V04_P04_C2,W002_V05_P04_C2,no,0.841871,modified,yes,train
CHG000125,W002,P05,V04,V05,1,W002_V04_P05_C1,W002_V05_P05_C1,no,0.086059,modified,yes,train
CHG000125,W002,P05,V04,V05,2,W002_V04_P05_C2,W002_V05_P05_C2,no,0.666667,modified,yes,train
CHG000126,W002,P06,V04,V05,1,W002_V04_P06_C1,W002_V05_P06_C1,no,0.085034,modified,yes,train
CHG000126,W002,P06,V04,V05,2,W002_V04_P06_C2,W002_V05_P06_C2,no,0.713004,modified,yes,train
CHG000127,W002,P07,V04,V05,1,W002_V04_P07_C1,W002_V05_P07_C1,no,0.100173,modified,yes,train
CHG000127,W002,P07,V04,V05,2,W002_V04_P07_C2,W002_V05_P07_C2,no,0.908686,modified,yes,train
CHG000128,W002,P08,V04,V05,1,W002_V04_P08_C1,W002_V05_P08_C1,no,0.087413,modified,yes,train
CHG000128,W002,P08,V04,V05,2,W002_V04_P08_C2,W002_V05_P08_C2,no,0.899329,modified,yes,train
CHG000129,W002,P09,V04,V05,1,W002_V04_P09_C1,W002_V05_P09_C1,no,0.687719,modified,yes,train
CHG000129,W002,P09,V04,V05,2,W002_V04_P09_C2,W002_V05_P09_C2,no,0.923423,modified,yes,train
CHG000130,W002,P10,V04,V05,1,W002_V04_P10_C1,W002_V05_P10_C1,no,0.104348,modified,yes,train
CHG000130,W002,P10,V04,V05,2,W002_V04_P10_C2,W002_V05_P10_C2,no,0.899777,modified,yes,train
CHG000131,W002,P01,V05,V06,1,W002_V05_P01_C1,W002_V06_P01_C1,no,0.107143,modified,yes,train
CHG000131,W002,P01,V05,V06,2,W002_V05_P01_C2,W002_V06_P01_C2,no,0.632517,modified,yes,train
CHG000132,W002,P02,V05,V06,1,W002_V05_P02_C1,W002_V06_P02_C1,no,0.133562,modified,yes,train
CHG000132,W002,P02,V05,V06,2,W002_V05_P02_C2,W002_V06_P02_C2,no,0.65625,modified,yes,train
CHG000133,W002,P03,V05,V06,1,W002_V05_P03_C1,W002_V06_P03_C1,no,0.092692,modified,yes,train
CHG000133,W002,P03,V05,V06,2,W002_V05_P03_C2,W002_V06_P03_C2,no,0.900901,modified,yes,train
CHG000134,W002,P04,V05,V06,1,W002_V05_P04_C1,W002_V06_P04_C1,no,0.426808,modified,yes,train
CHG000134,W002,P04,V05,V06,2,W002_V05_P04_C2,W002_V06_P04_C2,no,0.386517,modified,yes,train
CHG000135,W002,P05,V05,V06,1,W002_V05_P05_C1,W002_V06_P05_C1,no,0.565068,modified,yes,train
CHG000135,W002,P05,V05,V06,2,W002_V05_P05_C2,W002_V06_P05_C2,no,0.900662,modified,yes,train
CHG000136,W002,P06,V05,V06,1,W002_V05_P06_C1,W002_V06_P06_C1,no,0.087248,modified,yes,train
CHG000136,W002,P06,V05,V06,2,W002_V05_P06_C2,W002_V06_P06_C2,no,0.648649,modified,yes,train
CHG000137,W002,P07,V05,V06,1,W002_V05_P07_C1,W002_V06_P07_C1,no,0.106897,modified,yes,train
CHG000137,W002,P07,V05,V06,2,W002_V05_P07_C2,W002_V06_P07_C2,no,0.195991,modified,yes,train
CHG000138,W002,P08,V05,V06,1,W002_V05_P08_C1,W002_V06_P08_C1,no,0.100694,modified,yes,train
CHG000138,W002,P08,V05,V06,2,W002_V05_P08_C2,W002_V06_P08_C2,no,0.850112,modified,yes,train
CHG000139,W002,P09,V05,V06,1,W002_V05_P09_C1,W002_V06_P09_C1,no,0.103806,modified,yes,train
CHG000139,W002,P09,V05,V06,2,W002_V05_P09_C2,W002_V06_P09_C2,no,0.638202,modified,yes,train
CHG000140,W002,P10,V05,V06,1,W002_V05_P10_C1,W002_V06_P10_C1,no,0.101045,modified,yes,train
CHG000140,W002,P10,V05,V06,2,W002_V05_P10_C2,W002_V06_P10_C2,no,0.915556,modified,yes,train
CHG000141,W002,P01,V06,V07,1,W002_V06_P01_C1,W002_V07_P01_C1,no,0.107335,modified,yes,train
CHG000141,W002,P01,V06,V07,2,W002_V06_P01_C2,W002_V07_P01_C2,no,0.912752,modified,yes,train
CHG000142,W002,P02,V06,V07,1,W002_V06_P02_C1,W002_V07_P02_C1,no,0.081772,modified,yes,train
CHG000142,W002,P02,V06,V07,2,W002_V06_P02_C2,W002_V07_P02_C2,no,0.390244,modified,yes,train
CHG000143,W002,P03,V06,V07,1,W002_V06_P03_C1,W002_V07_P03_C1,no,0.084956,modified,yes,train
CHG000143,W002,P03,V06,V07,2,W002_V06_P03_C2,W002_V07_P03_C2,no,0.199095,modified,yes,train
CHG000144,W002,P04,V06,V07,1,W002_V06_P04_C1,W002_V07_P04_C1,no,0.575439,modified,yes,train
CHG000144,W002,P04,V06,V07,2,W002_V06_P04_C2,W002_V07_P04_C2,no,0.737079,modified,yes,train
CHG000145,W002,P05,V06,V07,1,W002_V06_P05_C1,W002_V07_P05_C1,no,0.101351,modified,yes,train
CHG000145,W002,P05,V06,V07,2,W002_V06_P05_C2,W002_V07_P05_C2,no,0.83956,modified,yes,train
CHG000146,W002,P06,V06,V07,1,W002_V06_P06_C1,W002_V07_P06_C1,no,0.444444,modified,yes,train
CHG000146,W002,P06,V06,V07,2,W002_V06_P06_C2,W002_V07_P06_C2,no,0.672686,modified,yes,train
CHG000147,W002,P07,V06,V07,1,W002_V06_P07_C1,W002_V07_P07_C1,no,0.086655,modified,yes,train
CHG000147,W002,P07,V06,V07,2,W002_V06_P07_C2,W002_V07_P07_C2,no,0.206742,modified,yes,train
CHG000148,W002,P08,V06,V07,1,W002_V06_P08_C1,W002_V07_P08_C1,no,0.087566,modified,yes,train
CHG000148,W002,P08,V06,V07,2,W002_V06_P08_C2,W002_V07_P08_C2,no,0.900222,modified,yes,train
CHG000149,W002,P09,V06,V07,1,W002_V06_P09_C1,W002_V07_P09_C1,no,0.566434,modified,yes,train
CHG000149,W002,P09,V06,V07,2,W002_V06_P09_C2,W002_V07_P09_C2,no,0.674107,modified,yes,train
CHG000150,W002,P10,V06,V07,1,W002_V06_P10_C1,W002_V07_P10_C1,no,0.576991,modified,yes,train
CHG000150,W002,P10,V06,V07,2,W002_V06_P10_C2,W002_V07_P10_C2,no,0.205817,modified,yes,train
CHG000151,W002,P01,V07,V08,1,W002_V07_P01_C1,W002_V08_P01_C1,no,0.084507,modified,yes,train
CHG000151,W002,P01,V07,V08,2,W002_V07_P01_C2,W002_V08_P01_C2,no,0.910314,modified,yes,train
CHG000152,W002,P02,V07,V08,1,W002_V07_P02_C1,W002_V08_P02_C1,no,0.087986,modified,yes,train
CHG000152,W002,P02,V07,V08,2,W002_V07_P02_C2,W002_V08_P02_C2,no,0.823009,modified,yes,train
CHG000153,W002,P03,V07,V08,1,W002_V07_P03_C1,W002_V08_P03_C1,no,0.547368,modified,yes,train
CHG000153,W002,P03,V07,V08,2,W002_V07_P03_C2,W002_V08_P03_C2,no,0.684685,modified,yes,train
CHG000154,W002,P04,V07,V08,1,W002_V07_P04_C1,W002_V08_P04_C1,no,0.08377,modified,yes,train
CHG000154,W002,P04,V07,V08,2,W002_V07_P04_C2,W002_V08_P04_C2,no,0.224719,modified,yes,train
CHG000155,W002,P05,V07,V08,1,W002_V07_P05_C1,W002_V08_P05_C1,no,0.105802,modified,yes,train
CHG000155,W002,P05,V07,V08,2,W002_V07_P05_C2,W002_V08_P05_C2,no,0.900222,modified,yes,train
CHG000156,W002,P06,V07,V08,1,W002_V07_P06_C1,W002_V08_P06_C1,no,0.085324,modified,yes,train
CHG000156,W002,P06,V07,V08,2,W002_V07_P06_C2,W002_V08_P06_C2,no,0.901345,modified,yes,train
CHG000157,W002,P07,V07,V08,1,W002_V07_P07_C1,W002_V08_P07_C1,no,0.094737,modified,yes,train
CHG000157,W002,P07,V07,V08,2,W002_V07_P07_C2,W002_V08_P07_C2,no,0.202703,modified,yes,train
CHG000158,W002,P08,V07,V08,1,W002_V07_P08_C1,W002_V08_P08_C1,no,0.099291,modified,yes,train
CHG000158,W002,P08,V07,V08,2,W002_V07_P08_C2,W002_V08_P08_C2,no,0.886918,modified,yes,train
CHG000159,W002,P09,V07,V08,1,W002_V07_P09_C1,W002_V08_P09_C1,no,0.431373,modified,yes,train
CHG000159,W002,P09,V07,V08,2,W002_V07_P09_C2,W002_V08_P09_C2,no,0.632517,modified,yes,train
CHG000160,W002,P10,V07,V08,1,W002_V07_P10_C1,W002_V08_P10_C1,no,0.102473,modified,yes,train
CHG000160,W002,P10,V07,V08,2,W002_V07_P10_C2,W002_V08_P10_C2,no,0.665179,modified,yes,train
CHG000161,W002,P01,V08,V09,1,W002_V08_P01_C1,W002_V09_P01_C1,no,0.606702,modified,yes,train
CHG000161,W002,P01,V08,V09,2,W002_V08_P01_C2,W002_V09_P01_C2,no,0.735426,modified,yes,train
CHG000162,W002,P02,V08,V09,1,W002_V08_P02_C1,W002_V09_P02_C1,no,0.081356,modified,yes,train
CHG000162,W002,P02,V08,V09,2,W002_V08_P02_C2,W002_V09_P02_C2,no,0.886414,modified,yes,train
CHG000163,W002,P03,V08,V09,1,W002_V08_P03_C1,W002_V09_P03_C1,no,0.108772,modified,yes,train
CHG000163,W002,P03,V08,V09,2,W002_V08_P03_C2,W002_V09_P03_C2,no,0.909492,modified,yes,train
CHG000164,W002,P04,V08,V09,1,W002_V08_P04_C1,W002_V09_P04_C1,no,0.08881,modified,yes,train
CHG000164,W002,P04,V08,V09,2,W002_V08_P04_C2,W002_V09_P04_C2,no,0.653153,modified,yes,train
CHG000165,W002,P05,V08,V09,1,W002_V08_P05_C1,W002_V09_P05_C1,no,0.653979,modified,yes,train
CHG000165,W002,P05,V08,V09,2,W002_V08_P05_C2,W002_V09_P05_C2,no,0.908686,modified,yes,train
CHG000166,W002,P06,V08,V09,1,W002_V08_P06_C1,W002_V09_P06_C1,no,0.454389,modified,yes,train
CHG000166,W002,P06,V08,V09,2,W002_V08_P06_C2,W002_V09_P06_C2,no,0.832215,modified,yes,train
CHG000167,W002,P07,V08,V09,1,W002_V08_P07_C1,W002_V09_P07_C1,no,0.084656,modified,yes,train
CHG000167,W002,P07,V08,V09,2,W002_V08_P07_C2,W002_V09_P07_C2,no,0.184685,modified,yes,train
CHG000168,W002,P08,V08,V09,1,W002_V08_P08_C1,W002_V09_P08_C1,no,0.579505,modified,yes,train
CHG000168,W002,P08,V08,V09,2,W002_V08_P08_C2,W002_V09_P08_C2,no,0.891353,modified,yes,train
CHG000169,W002,P09,V08,V09,1,W002_V08_P09_C1,W002_V09_P09_C1,no,0.5,modified,yes,train
CHG000169,W002,P09,V08,V09,2,W002_V08_P09_C2,W002_V09_P09_C2,no,0.903803,modified,yes,train
CHG000170,W002,P10,V08,V09,1,W002_V08_P10_C1,W002_V09_P10_C1,no,0.417699,modified,yes,train
CHG000170,W002,P10,V08,V09,2,W002_V08_P10_C2,W002_V09_P10_C2,no,0.909091,modified,yes,train
CHG000171,W002,P01,V09,V10,1,W002_V09_P01_C1,W002_V10_P01_C1,no,0.085258,modified,yes,train
CHG000171,W002,P01,V09,V10,2,W002_V09_P01_C2,W002_V10_P01_C2,no,0.891892,modified,yes,train
CHG000172,W002,P02,V09,V10,1,W002_V09_P02_C1,W002_V10_P02_C1,no,0.081494,modified,yes,train
CHG000172,W002,P02,V09,V10,2,W002_V09_P02_C2,W002_V10_P02_C2,no,0.877506,modified,yes,train
CHG000173,W002,P03,V09,V10,1,W002_V09_P03_C1,W002_V10_P03_C1,no,0.41637,modified,yes,train
CHG000173,W002,P03,V09,V10,2,W002_V09_P03_C2,W002_V10_P03_C2,no,0.845815,modified,yes,train
CHG000174,W002,P04,V09,V10,1,W002_V09_P04_C1,W002_V10_P04_C1,no,0.085868,modified,yes,train
CHG000174,W002,P04,V09,V10,2,W002_V09_P04_C2,W002_V10_P04_C2,no,0.633708,modified,yes,train
CHG000175,W002,P05,V09,V10,1,W002_V09_P05_C1,W002_V10_P05_C1,no,0.099656,modified,yes,train
CHG000175,W002,P05,V09,V10,2,W002_V09_P05_C2,W002_V10_P05_C2,no,0.387528,modified,yes,train
CHG000176,W002,P06,V09,V10,1,W002_V09_P06_C1,W002_V10_P06_C1,no,0.082051,modified,yes,train
CHG000176,W002,P06,V09,V10,2,W002_V09_P06_C2,W002_V10_P06_C2,no,0.891892,modified,yes,train
CHG000177,W002,P07,V09,V10,1,W002_V09_P07_C1,W002_V10_P07_C1,no,0.080844,modified,yes,train
CHG000177,W002,P07,V09,V10,2,W002_V09_P07_C2,W002_V10_P07_C2,no,0.917226,modified,yes,train
CHG000178,W002,P08,V09,V10,1,W002_V09_P08_C1,W002_V10_P08_C1,no,0.087413,modified,yes,train
CHG000178,W002,P08,V09,V10,2,W002_V09_P08_C2,W002_V10_P08_C2,no,0.881432,modified,yes,train
CHG000179,W002,P09,V09,V10,1,W002_V09_P09_C1,W002_V10_P09_C1,no,0.4,modified,yes,train
CHG000179,W002,P09,V09,V10,2,W002_V09_P09_C2,W002_V10_P09_C2,no,0.725225,modified,yes,train
CHG000180,W002,P10,V09,V10,1,W002_V09_P10_C1,W002_V10_P10_C1,no,0.484211,modified,yes,train
CHG000180,W002,P10,V09,V10,2,W002_V09_P10_C2,W002_V10_P10_C2,no,0.633929,modified,yes,train
CHG000181,W003,P01,V01,V02,1,W003_V01_P01_C1,W003_V02_P01_C1,no,0.407871,modified,yes,train
CHG000181,W003,P01,V01,V02,2,W003_V01_P01_C2,W003_V02_P01_C2,no,0.681716,modified,yes,train
CHG000182,W003,P02,V01,V02,1,W003_V01_P02_C1,W003_V02_P02_C1,no,0.602076,modified,yes,train
CHG000182,W003,P02,V01,V02,2,W003_V01_P02_C2,W003_V02_P02_C2,no,0.895323,modified,yes,train
CHG000183,W003,P03,V01,V02,1,W003_V01_P03_C1,W003_V02_P03_C1,no,0.091549,modified,yes,train
CHG000183,W003,P03,V01,V02,2,W003_V01_P03_C2,W003_V02_P03_C2,no,0.90625,modified,yes,train
CHG000184,W003,P04,V01,V02,1,W003_V01_P04_C1,W003_V02_P04_C1,no,0.581105,modified,yes,train
CHG000184,W003,P04,V01,V02,2,W003_V01_P04_C2,W003_V02_P04_C2,no,0.903803,modified,yes,train
CHG000185,W003,P05,V01,V02,1,W003_V01_P05_C1,W003_V02_P05_C1,no,0.086207,modified,yes,train
CHG000185,W003,P05,V01,V02,2,W003_V01_P05_C2,W003_V02_P05_C2,no,0.196868,modified,yes,train
CHG000186,W003,P06,V01,V02,1,W003_V01_P06_C1,W003_V02_P06_C1,no,0.089347,modified,yes,train
CHG000186,W003,P06,V01,V02,2,W003_V01_P06_C2,W003_V02_P06_C2,no,0.90625,modified,yes,train
CHG000187,W003,P07,V01,V02,1,W003_V01_P07_C1,W003_V02_P07_C1,no,0.565905,modified,yes,train
CHG000187,W003,P07,V01,V02,2,W003_V01_P07_C2,W003_V02_P07_C2,no,0.848214,modified,yes,train
CHG000188,W003,P08,V01,V02,1,W003_V01_P08_C1,W003_V02_P08_C1,no,0.092199,modified,yes,train
CHG000188,W003,P08,V01,V02,2,W003_V01_P08_C2,W003_V02_P08_C2,no,0.693157,modified,yes,train
CHG000189,W003,P09,V01,V02,1,W003_V01_P09_C1,W003_V02_P09_C1,no,0.093023,modified,yes,train
CHG000189,W003,P09,V01,V02,2,W003_V01_P09_C2,W003_V02_P09_C2,no,0.923423,modified,yes,train
CHG000190,W003,P10,V01,V02,1,W003_V01_P10_C1,W003_V02_P10_C1,no,0.093694,modified,yes,train
CHG000190,W003,P10,V01,V02,2,W003_V01_P10_C2,W003_V02_P10_C2,no,0.890869,modified,yes,train
CHG000191,W003,P01,V02,V03,1,W003_V02_P01_C1,W003_V03_P01_C1,no,0.092692,modified,yes,train
CHG000191,W003,P01,V02,V03,2,W003_V02_P01_C2,W003_V03_P01_C2,no,0.910314,modified,yes,train
CHG000192,W003,P02,V02,V03,1,W003_V02_P02_C1,W003_V03_P02_C1,no,0.091681,modified,yes,train
CHG000192,W003,P02,V02,V03,2,W003_V02_P02_C2,W003_V03_P02_C2,no,0.196868,modified,yes,train
CHG000193,W003,P03,V02,V03,1,W003_V02_P03_C1,W003_V03_P03_C1,no,0.125448,modified,yes,train
CHG000193,W003,P03,V02,V03,2,W003_V02_P03_C2,W003_V03_P03_C2,no,0.892857,modified,yes,train
CHG000194,W003,P04,V02,V03,1,W003_V02_P04_C1,W003_V03_P04_C1,no,0.390071,modified,yes,train
CHG000194,W003,P04,V02,V03,2,W003_V02_P04_C2,W003_V03_P04_C2,no,0.183036,modified,yes,train
CHG000195,W003,P05,V02,V03,1,W003_V02_P05_C1,W003_V03_P05_C1,no,0.088889,modified,yes,train
CHG000195,W003,P05,V02,V03,2,W003_V02_P05_C2,W003_V03_P05_C2,no,0.65625,modified,yes,train
CHG000196,W003,P06,V02,V03,1,W003_V02_P06_C1,W003_V03_P06_C1,no,0.439446,modified,yes,train
CHG000196,W003,P06,V02,V03,2,W003_V02_P06_C2,W003_V03_P06_C2,no,0.897321,modified,yes,train
CHG000197,W003,P07,V02,V03,1,W003_V02_P07_C1,W003_V03_P07_C1,no,0.096774,modified,yes,train
CHG000197,W003,P07,V02,V03,2,W003_V02_P07_C2,W003_V03_P07_C2,no,0.894382,modified,yes,train
CHG000198,W003,P08,V02,V03,1,W003_V02_P08_C1,W003_V03_P08_C1,no,0.467487,modified,yes,train
CHG000198,W003,P08,V02,V03,2,W003_V02_P08_C2,W003_V03_P08_C2,no,0.90989,modified,yes,train
CHG000199,W003,P09,V02,V03,1,W003_V02_P09_C1,W003_V03_P09_C1,no,0.103571,modified,yes,train
CHG000199,W003,P09,V02,V03,2,W003_V02_P09_C2,W003_V03_P09_C2,no,0.733032,modified,yes,train
CHG000200,W003,P10,V02,V03,1,W003_V02_P10_C1,W003_V03_P10_C1,no,0.088968,modified,yes,train
CHG000200,W003,P10,V02,V03,2,W003_V02_P10_C2,W003_V03_P10_C2,no,0.896861,modified,yes,train
CHG000201,W003,P01,V03,V04,1,W003_V03_P01_C1,W003_V04_P01_C1,no,0.088339,modified,yes,train
CHG000201,W003,P01,V03,V04,2,W003_V03_P01_C2,W003_V04_P01_C2,no,0.834821,modified,yes,train
CHG000202,W003,P02,V03,V04,1,W003_V03_P02_C1,W003_V04_P02_C1,no,0.086806,modified,yes,train
CHG000202,W003,P02,V03,V04,2,W003_V03_P02_C2,W003_V04_P02_C2,no,0.68018,modified,yes,train
CHG000203,W003,P03,V03,V04,1,W003_V03_P03_C1,W003_V04_P03_C1,no,0.098182,modified,yes,train
CHG000203,W003,P03,V03,V04,2,W003_V03_P03_C2,W003_V04_P03_C2,no,0.738938,modified,yes,train
CHG000204,W003,P04,V03,V04,1,W003_V03_P04_C1,W003_V04_P04_C1,no,0.092857,modified,yes,train
CHG000204,W003,P04,V03,V04,2,W003_V03_P04_C2,W003_V04_P04_C2,no,0.905405,modified,yes,train
CHG000205,W003,P05,V03,V04,1,W003_V03_P05_C1,W003_V04_P05_C1,no,0.099828,modified,yes,train
CHG000205,W003,P05,V03,V04,2,W003_V03_P05_C2,W003_V04_P05_C2,no,0.90708,modified,yes,train
CHG000206,W003,P06,V03,V04,1,W003_V03_P06_C1,W003_V04_P06_C1,no,0.092943,modified,yes,train
CHG000206,W003,P06,V03,V04,2,W003_V03_P06_C2,W003_V04_P06_C2,no,0.892377,modified,yes,train
CHG000207,W003,P07,V03,V04,1,W003_V03_P07_C1,W003_V04_P07_C1,no,0.112281,modified,yes,train
CHG000207,W003,P07,V03,V04,2,W003_V03_P07_C2,W003_V04_P07_C2,no,0.916854,modified,yes,train
CHG000208,W003,P08,V03,V04,1,W003_V03_P08_C1,W003_V04_P08_C1,no,0.084806,modified,yes,train
CHG000208,W003,P08,V03,V04,2,W003_V03_P08_C2,W003_V04_P08_C2,no,0.701754,modified,yes,train
CHG000209,W003,P09,V03,V04,1,W003_V03_P09_C1,W003_V04_P09_C1,no,0.095238,modified,yes,train
CHG000209,W003,P09,V03,V04,2,W003_V03_P09_C2,W003_V04_P09_C2,no,0.632054,modified,yes,train
CHG000210,W003,P10,V03,V04,1,W003_V03_P10_C1,W003_V04_P10_C1,no,0.094406,modified,yes,train
CHG000210,W003,P10,V03,V04,2,W003_V03_P10_C2,W003_V04_P10_C2,no,0.898876,modified,yes,train
CHG000211,W003,P01,V04,V05,1,W003_V04_P01_C1,W003_V05_P01_C1,no,0.597826,modified,yes,train
CHG000211,W003,P01,V04,V05,2,W003_V04_P01_C2,W003_V05_P01_C2,no,0.914414,modified,yes,train
CHG000212,W003,P02,V04,V05,1,W003_V04_P02_C1,W003_V05_P02_C1,no,0.428571,modified,yes,train
CHG000212,W003,P02,V04,V05,2,W003_V04_P02_C2,W003_V05_P02_C2,no,0.917226,modified,yes,train
CHG000213,W003,P03,V04,V05,1,W003_V04_P03_C1,W003_V05_P03_C1,no,0.101083,modified,yes,train
CHG000213,W003,P03,V04,V05,2,W003_V04_P03_C2,W003_V05_P03_C2,no,0.731707,modified,yes,train
CHG000214,W003,P04,V04,V05,1,W003_V04_P04_C1,W003_V05_P04_C1,no,0.103757,modified,yes,train
CHG000214,W003,P04,V04,V05,2,W003_V04_P04_C2,W003_V05_P04_C2,no,0.198198,modified,yes,train
CHG000215,W003,P05,V04,V05,1,W003_V04_P05_C1,W003_V05_P05_C1,no,0.086505,modified,yes,train
CHG000215,W003,P05,V04,V05,2,W003_V04_P05_C2,W003_V05_P05_C2,no,0.818584,modified,yes,train
CHG000216,W003,P06,V04,V05,1,W003_V04_P06_C1,W003_V05_P06_C1,no,0.084602,modified,yes,train
CHG000216,W003,P06,V04,V05,2,W003_V04_P06_C2,W003_V05_P06_C2,no,0.635347,modified,yes,train
CHG000217,W003,P07,V04,V05,1,W003_V04_P07_C1,W003_V05_P07_C1,no,0.085258,modified,yes,train
CHG000217,W003,P07,V04,V05,2,W003_V04_P07_C2,W003_V05_P07_C2,no,0.921348,modified,yes,train
CHG000218,W003,P08,V04,V05,1,W003_V04_P08_C1,W003_V05_P08_C1,no,0.103203,modified,yes,train
CHG000218,W003,P08,V04,V05,2,W003_V04_P08_C2,W003_V05_P08_C2,no,0.904232,modified,yes,train
CHG000219,W003,P09,V04,V05,1,W003_V04_P09_C1,W003_V05_P09_C1,no,0.088183,modified,yes,train
CHG000219,W003,P09,V04,V05,2,W003_V04_P09_C2,W003_V05_P09_C2,no,0.911111,modified,yes,train
CHG000220,W003,P10,V04,V05,1,W003_V04_P10_C1,W003_V05_P10_C1,no,0.430335,modified,yes,train
CHG000220,W003,P10,V04,V05,2,W003_V04_P10_C2,W003_V05_P10_C2,no,0.925508,modified,yes,train
CHG000221,W003,P01,V05,V06,1,W003_V05_P01_C1,W003_V06_P01_C1,no,0.107335,modified,yes,train
CHG000221,W003,P01,V05,V06,2,W003_V05_P01_C2,W003_V06_P01_C2,no,0.910714,modified,yes,train
CHG000222,W003,P02,V05,V06,1,W003_V05_P02_C1,W003_V06_P02_C1,no,0.606474,modified,yes,train
CHG000222,W003,P02,V05,V06,2,W003_V05_P02_C2,W003_V06_P02_C2,no,0.6875,modified,yes,train
CHG000223,W003,P03,V05,V06,1,W003_V05_P03_C1,W003_V06_P03_C1,no,0.399281,modified,yes,train
CHG000223,W003,P03,V05,V06,2,W003_V05_P03_C2,W003_V06_P03_C2,no,0.690265,modified,yes,train
CHG000224,W003,P04,V05,V06,1,W003_V05_P04_C1,W003_V06_P04_C1,no,0.090253,modified,yes,train
CHG000224,W003,P04,V05,V06,2,W003_V05_P04_C2,W003_V06_P04_C2,no,0.900901,modified,yes,train
CHG000225,W003,P05,V05,V06,1,W003_V05_P05_C1,W003_V06_P05_C1,no,0.493955,modified,yes,train
CHG000225,W003,P05,V05,V06,2,W003_V05_P05_C2,W003_V06_P05_C2,no,0.895323,modified,yes,train
CHG000226,W003,P06,V05,V06,1,W003_V05_P06_C1,W003_V06_P06_C1,no,0.082616,modified,yes,train
CHG000226,W003,P06,V05,V06,2,W003_V05_P06_C2,W003_V06_P06_C2,no,0.724444,modified,yes,train
CHG000227,W003,P07,V05,V06,1,W003_V05_P07_C1,W003_V06_P07_C1,no,0.695187,modified,yes,train
CHG000227,W003,P07,V05,V06,2,W003_V05_P07_C2,W003_V06_P07_C2,no,0.742081,modified,yes,train
CHG000228,W003,P08,V05,V06,1,W003_V05_P08_C1,W003_V06_P08_C1,no,0.110124,modified,yes,train
CHG000228,W003,P08,V05,V06,2,W003_V05_P08_C2,W003_V06_P08_C2,no,0.721604,modified,yes,train
CHG000229,W003,P09,V05,V06,1,W003_V05_P09_C1,W003_V06_P09_C1,no,0.106952,modified,yes,train
CHG000229,W003,P09,V05,V06,2,W003_V05_P09_C2,W003_V06_P09_C2,no,0.823009,modified,yes,train
CHG000230,W003,P10,V05,V06,1,W003_V05_P10_C1,W003_V06_P10_C1,no,0.10302,modified,yes,train
CHG000230,W003,P10,V05,V06,2,W003_V05_P10_C2,W003_V06_P10_C2,no,0.684685,modified,yes,train
CHG000231,W003,P01,V06,V07,1,W003_V06_P01_C1,W003_V07_P01_C1,no,0.10302,modified,yes,train
CHG000231,W003,P01,V06,V07,2,W003_V06_P01_C2,W003_V07_P01_C2,no,0.910714,modified,yes,train
CHG000232,W003,P02,V06,V07,1,W003_V06_P02_C1,W003_V07_P02_C1,no,0.098976,modified,yes,train
CHG000232,W003,P02,V06,V07,2,W003_V06_P02_C2,W003_V07_P02_C2,no,0.90991,modified,yes,train
CHG000233,W003,P03,V06,V07,1,W003_V06_P03_C1,W003_V07_P03_C1,no,0.140288,modified,yes,train
CHG000233,W003,P03,V06,V07,2,W003_V06_P03_C2,W003_V07_P03_C2,no,0.901099,modified,yes,train
CHG000234,W003,P04,V06,V07,1,W003_V06_P04_C1,W003_V07_P04_C1,no,0.684685,modified,yes,train
CHG000234,W003,P04,V06,V07,2,W003_V06_P04_C2,W003_V07_P04_C2,no,0.201342,modified,yes,train
CHG000235,W003,P05,V06,V07,1,W003_V06_P05_C1,W003_V07_P05_C1,no,0.108202,modified,yes,train
CHG000235,W003,P05,V06,V07,2,W003_V06_P05_C2,W003_V07_P05_C2,no,0.202247,modified,yes,train
CHG000236,W003,P06,V06,V07,1,W003_V06_P06_C1,W003_V07_P06_C1,no,0.096055,modified,yes,train
